1,"Wed, Oct 28, 2015",,10:00p,,Box Score,/boxscores/201510280PHO.html,,Dallas Mavericks,/teams/DAL/2016.html,L,,95,111,0,1,L 1,,0,DAL,PHO
2,"Fri, Oct 30, 2015",,10:30p,,Box Score,/boxscores/201510300PHO.html,,Portland Trail Blazers,/teams/POR/2016.html,W,,110,92,1,1,W 1,,0,POR,PHO
3,"Sat, Oct 31, 2015",,10:00p,,Box Score,/boxscores/201510310POR.html,@,Portland Trail Blazers,/teams/POR/2016.html,W,,101,90,2,1,W 2,,0,POR,PHO
4,"Mon, Nov 2, 2015",,10:30p,,Box Score,/boxscores/201511020LAC.html,@,Los Angeles Clippers,/teams/LAC/2016.html,L,,96,102,2,2,L 1,,0,LAC,PHO
5,"Wed, Nov 4, 2015",,9:00p,,Box Score,/boxscores/201511040PHO.html,,Sacramento Kings,/teams/SAC/2016.html,W,,118,97,3,2,W 1,,0,SAC,PHO
6,"Fri, Nov 6, 2015",,9:30p,,Box Score,/boxscores/201511060PHO.html,,Detroit Pistons,/teams/DET/2016.html,L,,92,100,3,3,L 1,,0,DET,PHO
7,"Sun, Nov 8, 2015",,7:00p,,Box Score,/boxscores/201511080OKC.html,@,Oklahoma City Thunder,/teams/OKC/2016.html,L,,103,124,3,4,L 2,,0,OKC,PHO
8,"Thu, Nov 12, 2015",,10:30p,,Box Score,/boxscores/201511120PHO.html,,Los Angeles Clippers,/teams/LAC/2016.html,W,,118,104,4,4,W 1,,0,LAC,PHO
9,"Sat, Nov 14, 2015",,9:00p,,Box Score,/boxscores/201511140PHO.html,,Denver Nuggets,/teams/DEN/2016.html,W,,105,81,5,4,W 2,,0,DEN,PHO
10,"Mon, Nov 16, 2015",,9:00p,,Box Score,/boxscores/201511160PHO.html,,Los Angeles Lakers,/teams/LAL/2016.html,W,,120,101,6,4,W 3,,0,LAL,PHO
11,"Wed, Nov 18, 2015",,10:30p,,Box Score,/boxscores/201511180PHO.html,,Chicago Bulls,/teams/CHI/2016.html,L,,97,103,6,5,L 1,,0,CHI,PHO
12,"Fri, Nov 20, 2015",,9:00p,,Box Score,/boxscores/201511200DEN.html,@,Denver Nuggets,/teams/DEN/2016.html,W,,114,107,7,5,W 1,,0,DEN,PHO
13,"Sun, Nov 22, 2015",,6:00p,,Box Score,/boxscores/201511220NOP.html,@,New Orleans Pelicans,/teams/NOP/2016.html,L,,116,122,7,6,L 1,,0,NOP,PHO
