1,"Wed, Oct 23, 2019",,8:30p,,Box Score,/boxscores/201910230SAS.html,,New York Knicks,/teams/NYK/2020.html,W,,120,111,1,0,W 1,,0,NYK,SAS
2,"Sat, Oct 26, 2019",,8:30p,,Box Score,/boxscores/201910260SAS.html,,Washington Wizards,/teams/WAS/2020.html,W,,124,122,2,0,W 2,,0,WAS,SAS
3,"Mon, Oct 28, 2019",,8:30p,,Box Score,/boxscores/201910280SAS.html,,Portland Trail Blazers,/teams/POR/2020.html,W,,113,110,3,0,W 3,,0,POR,SAS
4,"Thu, Oct 31, 2019",,10:30p,,Box Score,/boxscores/201910310LAC.html,@,Los Angeles Clippers,/teams/LAC/2020.html,L,,97,103,3,1,L 1,,0,LAC,SAS
5,"Fri, Nov 1, 2019",,10:30p,,Box Score,/boxscores/201911010GSW.html,@,Golden State Warriors,/teams/GSW/2020.html,W,,127,110,4,1,W 1,,0,GSW,SAS
6,"Sun, Nov 3, 2019",,7:00p,,Box Score,/boxscores/201911030SAS.html,,Los Angeles Lakers,/teams/LAL/2020.html,L,,96,103,4,2,L 1,,0,LAL,SAS
7,"Tue, Nov 5, 2019",,7:30p,,Box Score,/boxscores/201911050ATL.html,@,Atlanta Hawks,/teams/ATL/2020.html,L,,100,108,4,3,L 2,,0,ATL,SAS
8,"Thu, Nov 7, 2019",,8:30p,,Box Score,/boxscores/201911070SAS.html,,Oklahoma City Thunder,/teams/OKC/2020.html,W,,121,112,5,3,W 1,,0,OKC,SAS
9,"Sat, Nov 9, 2019",,5:00p,,Box Score,/boxscores/201911090SAS.html,,Boston Celtics,/teams/BOS/2020.html,L,,115,135,5,4,L 1,,0,BOS,SAS
10,"Mon, Nov 11, 2019",,7:30p,,Box Score,/boxscores/201911110SAS.html,,Memphis Grizzlies,/teams/MEM/2020.html,L,,109,113,5,5,L 2,,0,MEM,SAS
11,"Wed, Nov 13, 2019",,8:00p,,Box Score,/boxscores/201911130MIN.html,@,Minnesota Timberwolves,/teams/MIN/2020.html,L,,114,129,5,6,L 3,,0,MIN,SAS
12,"Fri, Nov 15, 2019",,7:00p,,Box Score,/boxscores/201911150ORL.html,@,Orlando Magic,/teams/ORL/2020.html,L,,109,111,5,7,L 4,,0,ORL,SAS
13,"Sat, Nov 16, 2019",,8:30p,,Box Score,/boxscores/201911160SAS.html,,Portland Trail Blazers,/teams/POR/2020.html,L,,116,121,5,8,L 5,,0,POR,SAS
14,"Mon, Nov 18, 2019",,8:30p,,Box Score,/boxscores/201911180DAL.html,@,Dallas Mavericks,/teams/DAL/2020.html,L,,110,117,5,9,L 6,,0,DAL,SAS
15,"Wed, Nov 20, 2019",,7:00p,,Box Score,/boxscores/201911200WAS.html,@,Washington Wizards,/teams/WAS/2020.html,L,,132,138,5,10,L 7,,0,WAS,SAS
16,"Fri, Nov 22, 2019",,8:00p,,Box Score,/boxscores/201911220PHI.html,@,Philadelphia 76ers,/teams/PHI/2020.html,L,,104,115,5,11,L 8,,0,PHI,SAS
