1,"Fri, Oct 31, 1997",,,,Box Score,/boxscores/199710310NJN.html,,Indiana Pacers,/teams/IND/1998.html,W,,97,95,1,0,W 1,,0,IND,NJN
2,"Sat, Nov 1, 1997",,,,Box Score,/boxscores/199711010MIL.html,@,Milwaukee Bucks,/teams/MIL/1998.html,W,OT,113,109,2,0,W 2,,0,MIL,NJN
3,"Wed, Nov 5, 1997",,,,Box Score,/boxscores/199711050NJN.html,,Golden State Warriors,/teams/GSW/1998.html,W,,112,96,3,0,W 3,,0,GSW,NJN
4,"Fri, Nov 7, 1997",,,,Box Score,/boxscores/199711070NJN.html,,Miami Heat,/teams/MIA/1998.html,W,,99,87,4,0,W 4,,0,MIA,NJN
5,"Sat, Nov 8, 1997",,,,Box Score,/boxscores/199711080CHI.html,@,Chicago Bulls,/teams/CHI/1998.html,L,,86,99,4,1,L 1,,0,CHI,NJN
6,"Thu, Nov 13, 1997",,,,Box Score,/boxscores/199711130NJN.html,,Cleveland Cavaliers,/teams/CLE/1998.html,L,,74,85,4,2,L 2,,0,CLE,NJN
7,"Sat, Nov 15, 1997",,,,Box Score,/boxscores/199711150DET.html,@,Detroit Pistons,/teams/DET/1998.html,L,OT,88,96,4,3,L 3,,0,DET,NJN
8,"Sun, Nov 16, 1997",,,,Box Score,/boxscores/199711160CLE.html,@,Cleveland Cavaliers,/teams/CLE/1998.html,W,,77,72,5,3,W 1,,0,CLE,NJN
9,"Wed, Nov 19, 1997",,,,Box Score,/boxscores/199711190NJN.html,,Boston Celtics,/teams/BOS/1998.html,W,,108,100,6,3,W 2,,0,BOS,NJN
10,"Fri, Nov 21, 1997",,,,Box Score,/boxscores/199711210BOS.html,@,Boston Celtics,/teams/BOS/1998.html,L,,93,101,6,4,L 1,,0,BOS,NJN
11,"Sat, Nov 22, 1997",,,,Box Score,/boxscores/199711220NJN.html,,Portland Trail Blazers,/teams/POR/1998.html,W,,93,87,7,4,W 1,,0,POR,NJN
12,"Tue, Nov 25, 1997",,,,Box Score,/boxscores/199711250GSW.html,@,Golden State Warriors,/teams/GSW/1998.html,W,,101,87,8,4,W 2,,0,GSW,NJN
13,"Wed, Nov 26, 1997",,,,Box Score,/boxscores/199711260PHO.html,@,Phoenix Suns,/teams/PHO/1998.html,L,,99,111,8,5,L 1,,0,PHO,NJN
14,"Fri, Nov 28, 1997",,,,Box Score,/boxscores/199711280LAC.html,@,Los Angeles Clippers,/teams/LAC/1998.html,W,,104,92,9,5,W 1,"at Anaheim, CA",0,LAC,NJN
15,"Sun, Nov 30, 1997",,,,Box Score,/boxscores/199711300SAC.html,@,Sacramento Kings,/teams/SAC/1998.html,W,,87,73,10,5,W 2,,0,SAC,NJN
16,"Mon, Dec 1, 1997",,,,Box Score,/boxscores/199712010UTA.html,@,Utah Jazz,/teams/UTA/1998.html,L,,95,100,10,6,L 1,,0,UTA,NJN
17,"Wed, Dec 3, 1997",,,,Box Score,/boxscores/199712030NJN.html,,Seattle SuperSonics,/teams/SEA/1998.html,L,,89,93,10,7,L 2,,0,SEA,NJN
18,"Fri, Dec 5, 1997",,,,Box Score,/boxscores/199712050NJN.html,,Philadelphia 76ers,/teams/PHI/1998.html,W,,107,88,11,7,W 1,,0,PHI,NJN
19,"Mon, Dec 8, 1997",,,,Box Score,/boxscores/199712080MIA.html,@,Miami Heat,/teams/MIA/1998.html,L,,97,105,11,8,L 1,,0,MIA,NJN
20,"Tue, Dec 9, 1997",,,,Box Score,/boxscores/199712090WAS.html,@,Washington Wizards,/teams/WAS/1998.html,L,,99,120,11,9,L 2,,0,WAS,NJN
21,"Thu, Dec 11, 1997",,,,Box Score,/boxscores/199712110DET.html,@,Detroit Pistons,/teams/DET/1998.html,L,,99,103,11,10,L 3,,0,DET,NJN
22,"Sat, Dec 13, 1997",,,,Box Score,/boxscores/199712130NJN.html,,Denver Nuggets,/teams/DEN/1998.html,W,,133,95,12,10,W 1,,0,DEN,NJN
23,"Wed, Dec 17, 1997",,,,Box Score,/boxscores/199712170NJN.html,,Detroit Pistons,/teams/DET/1998.html,W,,105,101,13,10,W 2,,0,DET,NJN
24,"Sat, Dec 20, 1997",,,,Box Score,/boxscores/199712200NJN.html,,Chicago Bulls,/teams/CHI/1998.html,L,,92,100,13,11,L 1,,0,CHI,NJN
25,"Mon, Dec 22, 1997",,,,Box Score,/boxscores/199712220ORL.html,@,Orlando Magic,/teams/ORL/1998.html,W,,99,88,14,11,W 1,,0,ORL,NJN
26,"Fri, Dec 26, 1997",,,,Box Score,/boxscores/199712260MIN.html,@,Minnesota Timberwolves,/teams/MIN/1998.html,L,,96,116,14,12,L 1,,0,MIN,NJN
27,"Sat, Dec 27, 1997",,,,Box Score,/boxscores/199712270NJN.html,,Milwaukee Bucks,/teams/MIL/1998.html,W,2OT,112,104,15,12,W 1,,0,MIL,NJN
28,"Mon, Dec 29, 1997",,,,Box Score,/boxscores/199712290NJN.html,,Washington Wizards,/teams/WAS/1998.html,W,,99,91,16,12,W 2,,0,WAS,NJN
