1,"Wed, Dec 23, 2020",,9:00p,,Box Score,/boxscores/202012230DEN.html,@,Denver Nuggets,/teams/DEN/2021.html,W,OT,124,122,1,0,W 1,,0,DEN,SAC
2,"Sat, Dec 26, 2020",,10:00p,,Box Score,/boxscores/202012260SAC.html,,Phoenix Suns,/teams/PHO/2021.html,W,,106,103,2,0,W 2,,0,PHO,SAC
3,"Sun, Dec 27, 2020",,9:00p,,Box Score,/boxscores/202012270SAC.html,,Phoenix Suns,/teams/PHO/2021.html,L,,100,116,2,1,L 1,,0,PHO,SAC
4,"Tue, Dec 29, 2020",,10:00p,,Box Score,/boxscores/202012290SAC.html,,Denver Nuggets,/teams/DEN/2021.html,W,,125,115,3,1,W 1,,0,DEN,SAC
5,"Thu, Dec 31, 2020",,7:00p,,Box Score,/boxscores/202012310HOU.html,@,Houston Rockets,/teams/HOU/2021.html,L,,119,122,3,2,L 1,,0,HOU,SAC
6,"Sat, Jan 2, 2021",,5:00p,,Box Score,/boxscores/202101020HOU.html,@,Houston Rockets,/teams/HOU/2021.html,L,,94,102,3,3,L 2,,0,HOU,SAC
7,"Mon, Jan 4, 2021",,10:00p,,Box Score,/boxscores/202101040GSW.html,@,Golden State Warriors,/teams/GSW/2021.html,L,,106,137,3,4,L 3,,0,GSW,SAC
8,"Wed, Jan 6, 2021",,10:00p,,Box Score,/boxscores/202101060SAC.html,,Chicago Bulls,/teams/CHI/2021.html,W,,128,124,4,4,W 1,,0,CHI,SAC
9,"Fri, Jan 8, 2021",,10:00p,,Box Score,/boxscores/202101080SAC.html,,Toronto Raptors,/teams/TOR/2021.html,L,,123,144,4,5,L 1,,0,TOR,SAC
10,"Sat, Jan 9, 2021",,10:00p,,Box Score,/boxscores/202101090SAC.html,,Portland Trail Blazers,/teams/POR/2021.html,L,,99,125,4,6,L 2,,0,POR,SAC
11,"Mon, Jan 11, 2021",,10:00p,,Box Score,/boxscores/202101110SAC.html,,Indiana Pacers,/teams/IND/2021.html,W,,127,122,5,6,W 1,,0,IND,SAC
12,"Wed, Jan 13, 2021",,10:00p,,Box Score,/boxscores/202101130SAC.html,,Portland Trail Blazers,/teams/POR/2021.html,L,,126,132,5,7,L 1,,0,POR,SAC
13,"Fri, Jan 15, 2021",,10:00p,,Box Score,/boxscores/202101150SAC.html,,Los Angeles Clippers,/teams/LAC/2021.html,L,,100,138,5,8,L 2,,0,LAC,SAC
14,"Sun, Jan 17, 2021",,9:00p,,Box Score,/boxscores/202101170SAC.html,,New Orleans Pelicans,/teams/NOP/2021.html,L,,123,128,5,9,L 3,,0,NOP,SAC
15,"Wed, Jan 20, 2021",,10:00p,,Box Score,/boxscores/202101200LAC.html,@,Los Angeles Clippers,/teams/LAC/2021.html,L,,96,115,5,10,L 4,,0,LAC,SAC
16,"Fri, Jan 22, 2021",,10:00p,,Box Score,/boxscores/202101220SAC.html,,New York Knicks,/teams/NYK/2021.html,W,,103,94,6,10,W 1,,0,NYK,SAC
17,"Wed, Jan 27, 2021",,7:00p,,Box Score,/boxscores/202101270ORL.html,@,Orlando Magic,/teams/ORL/2021.html,W,,121,107,7,10,W 2,,0,ORL,SAC
18,"Fri, Jan 29, 2021",,7:30p,,Box Score,/boxscores/202101290TOR.html,@,Toronto Raptors,/teams/TOR/2021.html,W,,126,124,8,10,W 3,,0,TOR,SAC
19,"Sat, Jan 30, 2021",,8:00p,,Box Score,/boxscores/202101300MIA.html,@,Miami Heat,/teams/MIA/2021.html,L,,104,105,8,11,L 1,,0,MIA,SAC
20,"Mon, Feb 1, 2021",,8:00p,,Box Score,/boxscores/202102010NOP.html,@,New Orleans Pelicans,/teams/NOP/2021.html,W,,118,109,9,11,W 1,,0,NOP,SAC
21,"Wed, Feb 3, 2021",,10:00p,,Box Score,/boxscores/202102030SAC.html,,Boston Celtics,/teams/BOS/2021.html,W,,116,111,10,11,W 2,,0,BOS,SAC
