1,"Fri, Oct 31, 1997",,,,Box Score,/boxscores/199710310VAN.html,@,Vancouver Grizzlies,/teams/VAN/1998.html,W,,90,88,1,0,W 1,,0,VAN,DAL
2,"Sat, Nov 1, 1997",,,,Box Score,/boxscores/199711010SEA.html,@,Seattle SuperSonics,/teams/SEA/1998.html,W,,89,81,2,0,W 2,,0,SEA,DAL
3,"Tue, Nov 4, 1997",,,,Box Score,/boxscores/199711040DAL.html,,Vancouver Grizzlies,/teams/VAN/1998.html,W,,92,87,3,0,W 3,,0,VAN,DAL
4,"Wed, Nov 5, 1997",,,,Box Score,/boxscores/199711050CHH.html,@,Charlotte Hornets,/teams/CHH/1998.html,L,,103,110,3,1,L 1,,0,CHH,DAL
5,"Sat, Nov 8, 1997",,,,Box Score,/boxscores/199711080DAL.html,,Portland Trail Blazers,/teams/POR/1998.html,L,,94,101,3,2,L 2,,0,POR,DAL
6,"Tue, Nov 11, 1997",,,,Box Score,/boxscores/199711110DAL.html,,Los Angeles Lakers,/teams/LAL/1998.html,L,,96,118,3,3,L 3,,0,LAL,DAL
7,"Thu, Nov 13, 1997",,,,Box Score,/boxscores/199711130DAL.html,,Philadelphia 76ers,/teams/PHI/1998.html,L,,98,99,3,4,L 4,,0,PHI,DAL
8,"Sat, Nov 15, 1997",,,,Box Score,/boxscores/199711150DAL.html,,Utah Jazz,/teams/UTA/1998.html,L,,77,85,3,5,L 5,,0,UTA,DAL
9,"Mon, Nov 17, 1997",,,,Box Score,/boxscores/199711170POR.html,@,Portland Trail Blazers,/teams/POR/1998.html,L,,75,120,3,6,L 6,,0,POR,DAL
10,"Tue, Nov 18, 1997",,,,Box Score,/boxscores/199711180SAC.html,@,Sacramento Kings,/teams/SAC/1998.html,L,,95,102,3,7,L 7,,0,SAC,DAL
11,"Thu, Nov 20, 1997",,,,Box Score,/boxscores/199711200DAL.html,,Golden State Warriors,/teams/GSW/1998.html,L,OT,97,101,3,8,L 8,,0,GSW,DAL
12,"Sat, Nov 22, 1997",,,,Box Score,/boxscores/199711220DAL.html,,Milwaukee Bucks,/teams/MIL/1998.html,L,,62,83,3,9,L 9,,0,MIL,DAL
13,"Tue, Nov 25, 1997",,,,Box Score,/boxscores/199711250DAL.html,,San Antonio Spurs,/teams/SAS/1998.html,L,,91,102,3,10,L 10,,0,SAS,DAL
14,"Fri, Nov 28, 1997",,,,Box Score,/boxscores/199711280DAL.html,,Toronto Raptors,/teams/TOR/1998.html,W,,93,91,4,10,W 1,,0,TOR,DAL
15,"Sat, Nov 29, 1997",,,,Box Score,/boxscores/199711290SAS.html,@,San Antonio Spurs,/teams/SAS/1998.html,L,,87,96,4,11,L 1,,0,SAS,DAL
16,"Tue, Dec 2, 1997",,,,Box Score,/boxscores/199712020DAL.html,,Atlanta Hawks,/teams/ATL/1998.html,L,,79,112,4,12,L 2,,0,ATL,DAL
17,"Thu, Dec 4, 1997",,,,Box Score,/boxscores/199712040DAL.html,,New York Knicks,/teams/NYK/1998.html,W,,105,91,5,12,W 1,,0,NYK,DAL
18,"Sat, Dec 6, 1997",,,,Box Score,/boxscores/199712060DAL.html,,Houston Rockets,/teams/HOU/1998.html,L,,106,108,5,13,L 1,"at Mexico City, Mexico",0,HOU,DAL
19,"Tue, Dec 9, 1997",,,,Box Score,/boxscores/199712090DAL.html,,Los Angeles Clippers,/teams/LAC/1998.html,L,,92,99,5,14,L 2,,0,LAC,DAL
20,"Thu, Dec 11, 1997",,,,Box Score,/boxscores/199712110DAL.html,,Orlando Magic,/teams/ORL/1998.html,L,,90,100,5,15,L 3,,0,ORL,DAL
21,"Fri, Dec 12, 1997",,,,Box Score,/boxscores/199712120UTA.html,@,Utah Jazz,/teams/UTA/1998.html,L,,66,68,5,16,L 4,,0,UTA,DAL
22,"Sun, Dec 14, 1997",,,,Box Score,/boxscores/199712140LAL.html,@,Los Angeles Lakers,/teams/LAL/1998.html,L,,89,119,5,17,L 5,,0,LAL,DAL
23,"Tue, Dec 16, 1997",,,,Box Score,/boxscores/199712160GSW.html,@,Golden State Warriors,/teams/GSW/1998.html,L,,92,103,5,18,L 6,,0,GSW,DAL
24,"Thu, Dec 18, 1997",,,,Box Score,/boxscores/199712180DAL.html,,Phoenix Suns,/teams/PHO/1998.html,L,,75,89,5,19,L 7,,0,PHO,DAL
25,"Sat, Dec 20, 1997",,,,Box Score,/boxscores/199712200DAL.html,,Sacramento Kings,/teams/SAC/1998.html,L,,88,89,5,20,L 8,,0,SAC,DAL
26,"Mon, Dec 22, 1997",,,,Box Score,/boxscores/199712220NYK.html,@,New York Knicks,/teams/NYK/1998.html,L,,67,79,5,21,L 9,,0,NYK,DAL
27,"Tue, Dec 23, 1997",,,,Box Score,/boxscores/199712230CLE.html,@,Cleveland Cavaliers,/teams/CLE/1998.html,L,,85,99,5,22,L 10,,0,CLE,DAL
28,"Fri, Dec 26, 1997",,,,Box Score,/boxscores/199712260DAL.html,,Washington Wizards,/teams/WAS/1998.html,L,,95,97,5,23,L 11,,0,WAS,DAL
29,"Mon, Dec 29, 1997",,,,Box Score,/boxscores/199712290CHI.html,@,Chicago Bulls,/teams/CHI/1998.html,L,,105,111,5,24,L 12,,0,CHI,DAL
30,"Tue, Dec 30, 1997",,,,Box Score,/boxscores/199712300MIL.html,@,Milwaukee Bucks,/teams/MIL/1998.html,L,OT,98,105,5,25,L 13,,0,MIL,DAL
31,"Fri, Jan 2, 1998",,,,Box Score,/boxscores/199801020PHO.html,@,Phoenix Suns,/teams/PHO/1998.html,L,,85,92,5,26,L 14,,0,PHO,DAL
32,"Sat, Jan 3, 1998",,,,Box Score,/boxscores/199801030LAC.html,@,Los Angeles Clippers,/teams/LAC/1998.html,L,,88,97,5,27,L 15,,0,LAC,DAL
33,"Tue, Jan 6, 1998",,,,Box Score,/boxscores/199801060DAL.html,,Denver Nuggets,/teams/DEN/1998.html,W,,108,90,6,27,W 1,,0,DEN,DAL
34,"Thu, Jan 8, 1998",,,,Box Score,/boxscores/199801080DAL.html,,Sacramento Kings,/teams/SAC/1998.html,L,,92,103,6,28,L 1,,0,SAC,DAL
35,"Sat, Jan 10, 1998",,,,Box Score,/boxscores/199801100DAL.html,,Indiana Pacers,/teams/IND/1998.html,L,,79,84,6,29,L 2,,0,IND,DAL
36,"Tue, Jan 13, 1998",,,,Box Score,/boxscores/199801130HOU.html,@,Houston Rockets,/teams/HOU/1998.html,L,,87,100,6,30,L 3,,0,HOU,DAL
37,"Wed, Jan 14, 1998",,,,Box Score,/boxscores/199801140ATL.html,@,Atlanta Hawks,/teams/ATL/1998.html,L,,82,108,6,31,L 4,"at Atlanta, GA (Alexander Memorial Coliseum at McDonald\'s Center)",0,ATL,DAL
38,"Sat, Jan 17, 1998",,,,Box Score,/boxscores/199801170DAL.html,,Minnesota Timberwolves,/teams/MIN/1998.html,L,OT,110,113,6,32,L 5,,0,MIN,DAL
39,"Tue, Jan 20, 1998",,,,Box Score,/boxscores/199801200DAL.html,,Seattle SuperSonics,/teams/SEA/1998.html,W,,107,98,7,32,W 1,,0,SEA,DAL
40,"Fri, Jan 23, 1998",,,,Box Score,/boxscores/199801230SAS.html,@,San Antonio Spurs,/teams/SAS/1998.html,L,,75,81,7,33,L 1,,0,SAS,DAL
41,"Sat, Jan 24, 1998",,,,Box Score,/boxscores/199801240DAL.html,,Charlotte Hornets,/teams/CHH/1998.html,L,,92,94,7,34,L 2,,0,CHH,DAL
42,"Tue, Jan 27, 1998",,,,Box Score,/boxscores/199801270DAL.html,,Cleveland Cavaliers,/teams/CLE/1998.html,W,OT,84,77,8,34,W 1,,0,CLE,DAL
43,"Fri, Jan 30, 1998",,,,Box Score,/boxscores/199801300UTA.html,@,Utah Jazz,/teams/UTA/1998.html,L,,94,104,8,35,L 1,,0,UTA,DAL
44,"Sat, Jan 31, 1998",,,,Box Score,/boxscores/199801310DEN.html,@,Denver Nuggets,/teams/DEN/1998.html,L,,98,110,8,36,L 2,,0,DEN,DAL
45,"Mon, Feb 2, 1998",,,,Box Score,/boxscores/199802020DAL.html,,Vancouver Grizzlies,/teams/VAN/1998.html,W,,104,90,9,36,W 1,,0,VAN,DAL
46,"Wed, Feb 4, 1998",,,,Box Score,/boxscores/199802040BOS.html,@,Boston Celtics,/teams/BOS/1998.html,L,,99,110,9,37,L 1,,0,BOS,DAL
47,"Thu, Feb 5, 1998",,,,Box Score,/boxscores/199802050TOR.html,@,Toronto Raptors,/teams/TOR/1998.html,L,,93,101,9,38,L 2,,0,TOR,DAL
48,"Tue, Feb 10, 1998",,,,Box Score,/boxscores/199802100NJN.html,@,New Jersey Nets,/teams/NJN/1998.html,L,,81,90,9,39,L 3,,0,NJN,DAL
49,"Wed, Feb 11, 1998",,,,Box Score,/boxscores/199802110PHI.html,@,Philadelphia 76ers,/teams/PHI/1998.html,L,,90,91,9,40,L 4,,0,PHI,DAL
50,"Fri, Feb 13, 1998",,,,Box Score,/boxscores/199802130IND.html,@,Indiana Pacers,/teams/IND/1998.html,W,2OT,85,82,10,40,W 1,,0,IND,DAL
51,"Sun, Feb 15, 1998",,,,Box Score,/boxscores/199802150MIN.html,@,Minnesota Timberwolves,/teams/MIN/1998.html,L,OT,99,105,10,41,L 1,,0,MIN,DAL
52,"Tue, Feb 17, 1998",,,,Box Score,/boxscores/199802170DAL.html,,Phoenix Suns,/teams/PHO/1998.html,L,,77,95,10,42,L 2,,0,PHO,DAL
53,"Thu, Feb 19, 1998",,,,Box Score,/boxscores/199802190DAL.html,,San Antonio Spurs,/teams/SAS/1998.html,L,,81,87,10,43,L 3,,0,SAS,DAL
54,"Sat, Feb 21, 1998",,,,Box Score,/boxscores/199802210DAL.html,,Detroit Pistons,/teams/DET/1998.html,L,,82,94,10,44,L 4,,0,DET,DAL
55,"Wed, Feb 25, 1998",,,,Box Score,/boxscores/199802250ORL.html,@,Orlando Magic,/teams/ORL/1998.html,L,,79,100,10,45,L 5,,0,ORL,DAL
56,"Thu, Feb 26, 1998",,,,Box Score,/boxscores/199802260MIA.html,@,Miami Heat,/teams/MIA/1998.html,L,,72,91,10,46,L 6,,0,MIA,DAL
57,"Sat, Feb 28, 1998",,,,Box Score,/boxscores/199802280WAS.html,@,Washington Wizards,/teams/WAS/1998.html,W,,103,77,11,46,W 1,,0,WAS,DAL
58,"Mon, Mar 2, 1998",,,,Box Score,/boxscores/199803020DET.html,@,Detroit Pistons,/teams/DET/1998.html,L,,94,100,11,47,L 1,,0,DET,DAL
59,"Tue, Mar 3, 1998",,,,Box Score,/boxscores/199803030MIN.html,@,Minnesota Timberwolves,/teams/MIN/1998.html,W,,110,99,12,47,W 1,,0,MIN,DAL
60,"Thu, Mar 5, 1998",,,,Box Score,/boxscores/199803050DAL.html,,Los Angeles Clippers,/teams/LAC/1998.html,W,,119,109,13,47,W 2,,0,LAC,DAL
61,"Sat, Mar 7, 1998",,,,Box Score,/boxscores/199803070DAL.html,,Miami Heat,/teams/MIA/1998.html,L,,88,94,13,48,L 1,,0,MIA,DAL
62,"Tue, Mar 10, 1998",,,,Box Score,/boxscores/199803100HOU.html,@,Houston Rockets,/teams/HOU/1998.html,L,,91,97,13,49,L 2,,0,HOU,DAL
63,"Thu, Mar 12, 1998",,,,Box Score,/boxscores/199803120DAL.html,,Chicago Bulls,/teams/CHI/1998.html,W,OT,104,97,14,49,W 1,,0,CHI,DAL
64,"Sat, Mar 14, 1998",,,,Box Score,/boxscores/199803140DAL.html,,New Jersey Nets,/teams/NJN/1998.html,L,,93,108,14,50,L 1,,0,NJN,DAL
65,"Sun, Mar 15, 1998",,,,Box Score,/boxscores/199803150PHO.html,@,Phoenix Suns,/teams/PHO/1998.html,L,,90,100,14,51,L 2,,0,PHO,DAL
66,"Tue, Mar 17, 1998",,,,Box Score,/boxscores/199803170DAL.html,,Boston Celtics,/teams/BOS/1998.html,W,,99,93,15,51,W 1,,0,BOS,DAL
67,"Thu, Mar 19, 1998",,,,Box Score,/boxscores/199803190DAL.html,,Golden State Warriors,/teams/GSW/1998.html,W,OT,88,82,16,51,W 2,,0,GSW,DAL
68,"Sat, Mar 21, 1998",,,,Box Score,/boxscores/199803210DAL.html,,Houston Rockets,/teams/HOU/1998.html,L,,95,103,16,52,L 1,,0,HOU,DAL
69,"Mon, Mar 23, 1998",,,,Box Score,/boxscores/199803230DAL.html,,Minnesota Timberwolves,/teams/MIN/1998.html,W,,91,87,17,52,W 1,,0,MIN,DAL
70,"Wed, Mar 25, 1998",,,,Box Score,/boxscores/199803250DEN.html,@,Denver Nuggets,/teams/DEN/1998.html,W,,105,94,18,52,W 2,,0,DEN,DAL
71,"Fri, Mar 27, 1998",,,,Box Score,/boxscores/199803270DAL.html,,Utah Jazz,/teams/UTA/1998.html,L,,90,99,18,53,L 1,,0,UTA,DAL
72,"Sun, Mar 29, 1998",,,,Box Score,/boxscores/199803290LAC.html,@,Los Angeles Clippers,/teams/LAC/1998.html,L,,86,108,18,54,L 2,,0,LAC,DAL
73,"Tue, Mar 31, 1998",,,,Box Score,/boxscores/199803310VAN.html,@,Vancouver Grizzlies,/teams/VAN/1998.html,W,,104,101,19,54,W 1,,0,VAN,DAL
74,"Thu, Apr 2, 1998",,,,Box Score,/boxscores/199804020SEA.html,@,Seattle SuperSonics,/teams/SEA/1998.html,L,,86,107,19,55,L 1,,0,SEA,DAL
75,"Fri, Apr 3, 1998",,,,Box Score,/boxscores/199804030POR.html,@,Portland Trail Blazers,/teams/POR/1998.html,L,,102,109,19,56,L 2,,0,POR,DAL
76,"Sun, Apr 5, 1998",,,,Box Score,/boxscores/199804050SAC.html,@,Sacramento Kings,/teams/SAC/1998.html,L,,99,105,19,57,L 3,,0,SAC,DAL
77,"Tue, Apr 7, 1998",,,,Box Score,/boxscores/199804070DAL.html,,Portland Trail Blazers,/teams/POR/1998.html,L,,91,99,19,58,L 4,,0,POR,DAL
78,"Thu, Apr 9, 1998",,,,Box Score,/boxscores/199804090DAL.html,,Seattle SuperSonics,/teams/SEA/1998.html,L,,101,103,19,59,L 5,,0,SEA,DAL
79,"Sat, Apr 11, 1998",,,,Box Score,/boxscores/199804110DAL.html,,Denver Nuggets,/teams/DEN/1998.html,W,,99,81,20,59,W 1,,0,DEN,DAL
80,"Tue, Apr 14, 1998",,,,Box Score,/boxscores/199804140DAL.html,,Los Angeles Lakers,/teams/LAL/1998.html,L,,95,111,20,60,L 1,,0,LAL,DAL
81,"Thu, Apr 16, 1998",,,,Box Score,/boxscores/199804160GSW.html,@,Golden State Warriors,/teams/GSW/1998.html,L,,82,88,20,61,L 2,,0,GSW,DAL
82,"Fri, Apr 17, 1998",,,,Box Score,/boxscores/199804170LAL.html,@,Los Angeles Lakers,/teams/LAL/1998.html,L,,95,124,20,62,L 3,,0,LAL,DAL
