1,"Tue, Nov 2, 1999",,,,Box Score,/boxscores/199911020TOR.html,,Boston Celtics,/teams/BOS/2000.html,L,,90,103,0,1,L 1,,0,BOS,TOR
2,"Thu, Nov 4, 1999",,,,Box Score,/boxscores/199911040TOR.html,,Miami Heat,/teams/MIA/2000.html,W,,97,86,1,1,W 1,,0,MIA,TOR
3,"Fri, Nov 5, 1999",,,,Box Score,/boxscores/199911050NJN.html,@,New Jersey Nets,/teams/NJN/2000.html,W,,112,92,2,1,W 2,,0,NJN,TOR
4,"Sun, Nov 7, 1999",,,,Box Score,/boxscores/199911070TOR.html,,Charlotte Hornets,/teams/CHH/2000.html,W,,109,99,3,1,W 3,,0,CHH,TOR
5,"Thu, Nov 11, 1999",,,,Box Score,/boxscores/199911110DET.html,@,Detroit Pistons,/teams/DET/2000.html,W,,123,106,4,1,W 4,,0,DET,TOR
6,"Sun, Nov 14, 1999",,,,Box Score,/boxscores/199911140TOR.html,,Philadelphia 76ers,/teams/PHI/2000.html,L,,90,93,4,2,L 1,,0,PHI,TOR
7,"Tue, Nov 16, 1999",,,,Box Score,/boxscores/199911160TOR.html,,Detroit Pistons,/teams/DET/2000.html,W,,89,85,5,2,W 1,,0,DET,TOR
8,"Thu, Nov 18, 1999",,,,Box Score,/boxscores/199911180WAS.html,@,Washington Wizards,/teams/WAS/2000.html,L,,81,92,5,3,L 1,,0,WAS,TOR
9,"Fri, Nov 19, 1999",,,,Box Score,/boxscores/199911190TOR.html,,Los Angeles Clippers,/teams/LAC/2000.html,W,,106,100,6,3,W 1,,0,LAC,TOR
10,"Sun, Nov 21, 1999",,,,Box Score,/boxscores/199911210LAL.html,@,Los Angeles Lakers,/teams/LAL/2000.html,W,,111,102,7,3,W 2,,0,LAL,TOR
11,"Tue, Nov 23, 1999",,,,Box Score,/boxscores/199911230PHO.html,@,Phoenix Suns,/teams/PHO/2000.html,L,,93,94,7,4,L 1,,0,PHO,TOR
12,"Wed, Nov 24, 1999",,,,Box Score,/boxscores/199911240DEN.html,@,Denver Nuggets,/teams/DEN/2000.html,L,,84,109,7,5,L 2,,0,DEN,TOR
13,"Fri, Nov 26, 1999",,,,Box Score,/boxscores/199911260UTA.html,@,Utah Jazz,/teams/UTA/2000.html,W,,100,87,8,5,W 1,,0,UTA,TOR
14,"Sat, Nov 27, 1999",,,,Box Score,/boxscores/199911270GSW.html,@,Golden State Warriors,/teams/GSW/2000.html,W,,106,88,9,5,W 2,,0,GSW,TOR
15,"Tue, Nov 30, 1999",,,,Box Score,/boxscores/199911300TOR.html,,Atlanta Hawks,/teams/ATL/2000.html,L,,89,107,9,6,L 1,,0,ATL,TOR
