1,"Tue, Nov 2, 1999",,,,Box Score,/boxscores/199911020NJN.html,,Indiana Pacers,/teams/IND/2000.html,L,,112,119,0,1,L 1,,0,IND,NJN
2,"Wed, Nov 3, 1999",,,,Box Score,/boxscores/199911030CLE.html,@,Cleveland Cavaliers,/teams/CLE/2000.html,L,,90,97,0,2,L 2,,0,CLE,NJN
3,"Fri, Nov 5, 1999",,,,Box Score,/boxscores/199911050NJN.html,,Toronto Raptors,/teams/TOR/2000.html,L,,92,112,0,3,L 3,,0,TOR,NJN
4,"Sun, Nov 7, 1999",,,,Box Score,/boxscores/199911070NJN.html,,Washington Wizards,/teams/WAS/2000.html,W,,112,87,1,3,W 1,,0,WAS,NJN
5,"Wed, Nov 10, 1999",,,,Box Score,/boxscores/199911100NJN.html,,Phoenix Suns,/teams/PHO/2000.html,L,,89,104,1,4,L 1,,0,PHO,NJN
6,"Fri, Nov 12, 1999",,,,Box Score,/boxscores/199911120CHH.html,@,Charlotte Hornets,/teams/CHH/2000.html,L,,92,96,1,5,L 2,,0,CHH,NJN
7,"Mon, Nov 15, 1999",,,,Box Score,/boxscores/199911150NJN.html,,Seattle SuperSonics,/teams/SEA/2000.html,L,,92,100,1,6,L 3,,0,SEA,NJN
8,"Wed, Nov 17, 1999",,,,Box Score,/boxscores/199911170DET.html,@,Detroit Pistons,/teams/DET/2000.html,L,,107,109,1,7,L 4,,0,DET,NJN
9,"Fri, Nov 19, 1999",,,,Box Score,/boxscores/199911190BOS.html,@,Boston Celtics,/teams/BOS/2000.html,L,,96,109,1,8,L 5,,0,BOS,NJN
10,"Sat, Nov 20, 1999",,,,Box Score,/boxscores/199911200NJN.html,,Philadelphia 76ers,/teams/PHI/2000.html,L,,96,100,1,9,L 6,,0,PHI,NJN
11,"Tue, Nov 23, 1999",,,,Box Score,/boxscores/199911230SAC.html,@,Sacramento Kings,/teams/SAC/2000.html,L,,92,105,1,10,L 7,,0,SAC,NJN
