"Fri, Jan 10, 2020",7:30p,,Box Score,,Miami Heat,W,,117,113,17,20,W 1,,,/boxscores/202001100BRK.html,MIA,BRK
"Sun, Jan 12, 2020",6:00p,,Box Score,,Atlanta Hawks,W,,108,86,18,20,W 2,,,/boxscores/202001120BRK.html,ATL,BRK
"Tue, Jan 14, 2020",7:30p,,Box Score,,Utah Jazz,L,,107,118,18,21,L 1,,,/boxscores/202001140BRK.html,UTA,BRK
"Wed, Jan 15, 2020",7:00p,,Box Score,@,Philadelphia 76ers,L,,106,117,18,22,L 2,,,/boxscores/202001150PHI.html,PHI,BRK
"Sat, Jan 18, 2020",6:00p,,Box Score,,Milwaukee Bucks,L,,97,117,18,23,L 3,,,/boxscores/202001180BRK.html,MIL,BRK
"Mon, Jan 20, 2020",3:00p,,Box Score,,Philadelphia 76ers,L,,111,117,18,24,L 4,,,/boxscores/202001200BRK.html,PHI,BRK
"Thu, Jan 23, 2020",8:00p,,Box Score,,Los Angeles Lakers,L,,113,128,18,25,L 5,,,/boxscores/202001230BRK.html,LAL,BRK
"Sat, Jan 25, 2020",7:00p,,Box Score,@,Detroit Pistons,W,OT,121,111,19,25,W 1,,,/boxscores/202001250DET.html,DET,BRK
"Sun, Jan 26, 2020",6:00p,,Box Score,@,New York Knicks,L,,97,110,19,26,L 1,,,/boxscores/202001260NYK.html,NYK,BRK
"Wed, Jan 29, 2020",7:30p,,Box Score,,Detroit Pistons,W,,125,115,20,26,W 1,,,/boxscores/202001290BRK.html,DET,BRK
"Fri, Jan 31, 2020",7:30p,,Box Score,,Chicago Bulls,W,,133,118,21,26,W 2,,,/boxscores/202001310BRK.html,CHI,BRK
"Sat, Feb 1, 2020",8:00p,,Box Score,@,Washington Wizards,L,,107,113,21,27,L 1,,,/boxscores/202002010WAS.html,WAS,BRK
"Mon, Feb 3, 2020",7:30p,,Box Score,,Phoenix Suns,W,,119,97,22,27,W 1,,,/boxscores/202002030BRK.html,PHO,BRK
"Wed, Feb 5, 2020",7:30p,,Box Score,,Golden State Warriors,W,,129,88,23,27,W 2,,,/boxscores/202002050BRK.html,GSW,BRK
"Sat, Feb 8, 2020",7:30p,,Box Score,@,Toronto Raptors,L,,118,119,23,28,L 1,,,/boxscores/202002080TOR.html,TOR,BRK
"Mon, Feb 10, 2020",7:00p,,Box Score,@,Indiana Pacers,W,,106,105,24,28,W 1,,,/boxscores/202002100IND.html,IND,BRK
"Wed, Feb 12, 2020",7:30p,,Box Score,,Toronto Raptors,W,,101,91,25,28,W 2,,,/boxscores/202002120BRK.html,TOR,BRK
"Thu, Feb 20, 2020",8:00p,,Box Score,@,Philadelphia 76ers,L,OT,104,112,25,29,L 1,,,/boxscores/202002200PHI.html,PHI,BRK
"Sat, Feb 22, 2020",7:00p,,Box Score,@,Charlotte Hornets,W,,115,86,26,29,W 1,,,/boxscores/202002220CHO.html,CHO,BRK
"Mon, Feb 24, 2020",7:30p,,Box Score,,Orlando Magic,L,,113,115,26,30,L 1,,,/boxscores/202002240BRK.html,ORL,BRK
"Wed, Feb 26, 2020",7:00p,,Box Score,@,Washington Wizards,L,,106,110,26,31,L 2,,,/boxscores/202002260WAS.html,WAS,BRK
"Fri, Feb 28, 2020",7:30p,,Box Score,@,Atlanta Hawks,L,,118,141,26,32,L 3,,,/boxscores/202002280ATL.html,ATL,BRK
"Sat, Feb 29, 2020",7:30p,,Box Score,@,Miami Heat,L,,113,116,26,33,L 4,,,/boxscores/202002290MIA.html,MIA,BRK
"Tue, Mar 3, 2020",7:30p,,Box Score,@,Boston Celtics,W,OT,129,120,27,33,W 1,,,/boxscores/202003030BOS.html,BOS,BRK
