1,"Fri, Oct 31, 1997",,,,Box Score,/boxscores/199710310PHO.html,,Los Angeles Clippers,/teams/LAC/1998.html,W,,110,100,1,0,W 1,,0,LAC,PHO
2,"Tue, Nov 4, 1997",,,,Box Score,/boxscores/199711040PHO.html,,Utah Jazz,/teams/UTA/1998.html,W,,106,84,2,0,W 2,,0,UTA,PHO
3,"Thu, Nov 6, 1997",,,,Box Score,/boxscores/199711060PHO.html,,New York Knicks,/teams/NYK/1998.html,L,,75,105,2,1,L 1,,0,NYK,PHO
4,"Sat, Nov 8, 1997",,,,Box Score,/boxscores/199711080LAC.html,@,Los Angeles Clippers,/teams/LAC/1998.html,W,,123,105,3,1,W 1,"at Anaheim, CA",0,LAC,PHO
5,"Wed, Nov 12, 1997",,,,Box Score,/boxscores/199711120PHO.html,,Milwaukee Bucks,/teams/MIL/1998.html,W,,103,95,4,1,W 2,,0,MIL,PHO
6,"Fri, Nov 14, 1997",,,,Box Score,/boxscores/199711140POR.html,@,Portland Trail Blazers,/teams/POR/1998.html,W,4OT,140,139,5,1,W 3,,0,POR,PHO
7,"Sun, Nov 16, 1997",,,,Box Score,/boxscores/199711160PHO.html,,Houston Rockets,/teams/HOU/1998.html,W,,96,94,6,1,W 4,,0,HOU,PHO
8,"Tue, Nov 18, 1997",,,,Box Score,/boxscores/199711180PHO.html,,Minnesota Timberwolves,/teams/MIN/1998.html,L,,90,108,6,2,L 1,,0,MIN,PHO
9,"Thu, Nov 20, 1997",,,,Box Score,/boxscores/199711200PHO.html,,Chicago Bulls,/teams/CHI/1998.html,W,,89,85,7,2,W 1,,0,CHI,PHO
10,"Wed, Nov 26, 1997",,,,Box Score,/boxscores/199711260PHO.html,,New Jersey Nets,/teams/NJN/1998.html,W,,111,99,8,2,W 2,,0,NJN,PHO
11,"Fri, Nov 28, 1997",,,,Box Score,/boxscores/199711280BOS.html,@,Boston Celtics,/teams/BOS/1998.html,W,OT,112,108,9,2,W 3,,0,BOS,PHO
12,"Sat, Nov 29, 1997",,,,Box Score,/boxscores/199711290NYK.html,@,New York Knicks,/teams/NYK/1998.html,L,,80,102,9,3,L 1,,0,NYK,PHO
13,"Tue, Dec 2, 1997",,,,Box Score,/boxscores/199712020MIL.html,@,Milwaukee Bucks,/teams/MIL/1998.html,W,,90,86,10,3,W 1,,0,MIL,PHO
14,"Wed, Dec 3, 1997",,,,Box Score,/boxscores/199712030DET.html,@,Detroit Pistons,/teams/DET/1998.html,L,3OT,103,108,10,4,L 1,,0,DET,PHO
15,"Fri, Dec 5, 1997",,,,Box Score,/boxscores/199712050PHO.html,,Toronto Raptors,/teams/TOR/1998.html,W,,110,91,11,4,W 1,,0,TOR,PHO
16,"Sun, Dec 7, 1997",,,,Box Score,/boxscores/199712070PHO.html,,Indiana Pacers,/teams/IND/1998.html,L,OT,97,99,11,5,L 1,,0,IND,PHO
17,"Tue, Dec 9, 1997",,,,Box Score,/boxscores/199712090PHO.html,,Vancouver Grizzlies,/teams/VAN/1998.html,W,,107,85,12,5,W 1,,0,VAN,PHO
18,"Thu, Dec 11, 1997",,,,Box Score,/boxscores/199712110PHO.html,,Atlanta Hawks,/teams/ATL/1998.html,W,,94,78,13,5,W 2,,0,ATL,PHO
