1,Kevin Durant,duranke01
2,Russell Westbrook,westbru01
3,Serge Ibaka,ibakase01
4,Dion Waiters,waitedi01
5,Steven Adams,adamsst01
6,Andre Roberson,roberan03
7,Randy Foye,foyera01
8,Enes Kanter,kanteen01
9,D.J. Augustin,augusdj01
10,Kyle Singler,singlky01
11,Anthony Morrow,morroan01
12,Cameron Payne,payneca01
13,Nick Collison,collini01
14,Josh Huestis,huestjo01
15,Nazr Mohammed,mohamna01
16,Mitch McGary,mcgarmi01
17,Steve Novak,novakst01
