1,"Fri, Oct 31, 1997",,,,Box Score,/boxscores/199710310LAL.html,,Utah Jazz,/teams/UTA/1998.html,W,,104,87,1,0,W 1,,0,UTA,LAL
2,"Tue, Nov 4, 1997",,,,Box Score,/boxscores/199711040SAC.html,@,Sacramento Kings,/teams/SAC/1998.html,W,,101,98,2,0,W 2,,0,SAC,LAL
3,"Fri, Nov 7, 1997",,,,Box Score,/boxscores/199711070LAL.html,,New York Knicks,/teams/NYK/1998.html,W,,99,94,3,0,W 3,,0,NYK,LAL
4,"Sun, Nov 9, 1997",,,,Box Score,/boxscores/199711090LAL.html,,Golden State Warriors,/teams/GSW/1998.html,W,,132,97,4,0,W 4,,0,GSW,LAL
5,"Tue, Nov 11, 1997",,,,Box Score,/boxscores/199711110DAL.html,@,Dallas Mavericks,/teams/DAL/1998.html,W,,118,96,5,0,W 5,,0,DAL,LAL
6,"Thu, Nov 13, 1997",,,,Box Score,/boxscores/199711130SAS.html,@,San Antonio Spurs,/teams/SAS/1998.html,W,OT,109,100,6,0,W 6,,0,SAS,LAL
7,"Fri, Nov 14, 1997",,,,Box Score,/boxscores/199711140HOU.html,@,Houston Rockets,/teams/HOU/1998.html,W,2OT,113,103,7,0,W 7,,0,HOU,LAL
8,"Sun, Nov 16, 1997",,,,Box Score,/boxscores/199711160LAL.html,,Vancouver Grizzlies,/teams/VAN/1998.html,W,,121,95,8,0,W 8,,0,VAN,LAL
9,"Tue, Nov 18, 1997",,,,Box Score,/boxscores/199711180UTA.html,@,Utah Jazz,/teams/UTA/1998.html,W,,97,92,9,0,W 9,,0,UTA,LAL
10,"Wed, Nov 19, 1997",,,,Box Score,/boxscores/199711190LAL.html,,Minnesota Timberwolves,/teams/MIN/1998.html,W,,118,93,10,0,W 10,,0,MIN,LAL
11,"Sun, Nov 23, 1997",,,,Box Score,/boxscores/199711230LAL.html,,Los Angeles Clippers,/teams/LAC/1998.html,W,,119,102,11,0,W 11,,0,LAC,LAL
12,"Tue, Nov 25, 1997",,,,Box Score,/boxscores/199711250MIA.html,@,Miami Heat,/teams/MIA/1998.html,L,,86,103,11,1,L 1,,0,MIA,LAL
13,"Wed, Nov 26, 1997",,,,Box Score,/boxscores/199711260BOS.html,@,Boston Celtics,/teams/BOS/1998.html,W,,118,103,12,1,W 1,,0,BOS,LAL
14,"Fri, Nov 28, 1997",,,,Box Score,/boxscores/199711280PHI.html,@,Philadelphia 76ers,/teams/PHI/1998.html,L,,95,105,12,2,L 1,,0,PHI,LAL
15,"Sun, Nov 30, 1997",,,,Box Score,/boxscores/199711300LAL.html,,Toronto Raptors,/teams/TOR/1998.html,W,,105,99,13,2,W 1,,0,TOR,LAL
16,"Wed, Dec 3, 1997",,,,Box Score,/boxscores/199712030DEN.html,@,Denver Nuggets,/teams/DEN/1998.html,W,,107,89,14,2,W 2,,0,DEN,LAL
17,"Fri, Dec 5, 1997",,,,Box Score,/boxscores/199712050LAL.html,,San Antonio Spurs,/teams/SAS/1998.html,W,,98,88,15,2,W 3,,0,SAS,LAL
18,"Sun, Dec 7, 1997",,,,Box Score,/boxscores/199712070LAL.html,,Cleveland Cavaliers,/teams/CLE/1998.html,L,,84,94,15,3,L 1,,0,CLE,LAL
19,"Mon, Dec 8, 1997",,,,Box Score,/boxscores/199712080POR.html,@,Portland Trail Blazers,/teams/POR/1998.html,L,,99,105,15,4,L 2,,0,POR,LAL
20,"Wed, Dec 10, 1997",,,,Box Score,/boxscores/199712100GSW.html,@,Golden State Warriors,/teams/GSW/1998.html,L,,92,93,15,5,L 3,,0,GSW,LAL
21,"Fri, Dec 12, 1997",,,,Box Score,/boxscores/199712120LAL.html,,Houston Rockets,/teams/HOU/1998.html,W,,119,102,16,5,W 1,,0,HOU,LAL
22,"Sun, Dec 14, 1997",,,,Box Score,/boxscores/199712140LAL.html,,Dallas Mavericks,/teams/DAL/1998.html,W,,119,89,17,5,W 2,,0,DAL,LAL
23,"Tue, Dec 16, 1997",,,,Box Score,/boxscores/199712160MIN.html,@,Minnesota Timberwolves,/teams/MIN/1998.html,W,,109,96,18,5,W 3,,0,MIN,LAL
24,"Wed, Dec 17, 1997",,,,Box Score,/boxscores/199712170CHI.html,@,Chicago Bulls,/teams/CHI/1998.html,L,,83,104,18,6,L 1,,0,CHI,LAL
25,"Fri, Dec 19, 1997",,,,Box Score,/boxscores/199712190ATL.html,@,Atlanta Hawks,/teams/ATL/1998.html,W,,98,96,19,6,W 1,,0,ATL,LAL
26,"Sat, Dec 20, 1997",,,,Box Score,/boxscores/199712200CHH.html,@,Charlotte Hornets,/teams/CHH/1998.html,W,,109,100,20,6,W 2,,0,CHH,LAL
27,"Mon, Dec 22, 1997",,,,Box Score,/boxscores/199712220HOU.html,@,Houston Rockets,/teams/HOU/1998.html,W,,94,83,21,6,W 3,,0,HOU,LAL
28,"Fri, Dec 26, 1997",,,,Box Score,/boxscores/199712260LAL.html,,Los Angeles Clippers,/teams/LAC/1998.html,W,OT,118,114,22,6,W 4,,0,LAC,LAL
