1,"Wed, Oct 23, 2019",,7:00p,,Box Score,/boxscores/201910230CHO.html,@,Charlotte Hornets,/teams/CHO/2020.html,L,,125,126,0,1,L 1,,0,CHO,CHI
2,"Fri, Oct 25, 2019",,8:00p,,Box Score,/boxscores/201910250MEM.html,@,Memphis Grizzlies,/teams/MEM/2020.html,W,,110,102,1,1,W 1,,0,MEM,CHI
3,"Sat, Oct 26, 2019",,8:00p,,Box Score,/boxscores/201910260CHI.html,,Toronto Raptors,/teams/TOR/2020.html,L,,84,108,1,2,L 1,,0,TOR,CHI
4,"Mon, Oct 28, 2019",,7:00p,,Box Score,/boxscores/201910280NYK.html,@,New York Knicks,/teams/NYK/2020.html,L,,98,105,1,3,L 2,,0,NYK,CHI
5,"Wed, Oct 30, 2019",,7:00p,,Box Score,/boxscores/201910300CLE.html,@,Cleveland Cavaliers,/teams/CLE/2020.html,L,,111,117,1,4,L 3,,0,CLE,CHI
6,"Fri, Nov 1, 2019",,8:00p,,Box Score,/boxscores/201911010CHI.html,,Detroit Pistons,/teams/DET/2020.html,W,,112,106,2,4,W 1,,0,DET,CHI
7,"Sun, Nov 3, 2019",,5:00p,,Box Score,/boxscores/201911030IND.html,@,Indiana Pacers,/teams/IND/2020.html,L,,95,108,2,5,L 1,,0,IND,CHI
8,"Tue, Nov 5, 2019",,8:00p,,Box Score,/boxscores/201911050CHI.html,,Los Angeles Lakers,/teams/LAL/2020.html,L,,112,118,2,6,L 2,,0,LAL,CHI
9,"Wed, Nov 6, 2019",,7:30p,,Box Score,/boxscores/201911060ATL.html,@,Atlanta Hawks,/teams/ATL/2020.html,W,,113,93,3,6,W 1,,0,ATL,CHI
10,"Sat, Nov 9, 2019",,8:00p,,Box Score,/boxscores/201911090CHI.html,,Houston Rockets,/teams/HOU/2020.html,L,,94,117,3,7,L 1,,0,HOU,CHI
11,"Tue, Nov 12, 2019",,8:00p,,Box Score,/boxscores/201911120CHI.html,,New York Knicks,/teams/NYK/2020.html,W,,120,102,4,7,W 1,,0,NYK,CHI
12,"Thu, Nov 14, 2019",,8:00p,,Box Score,/boxscores/201911140MIL.html,@,Milwaukee Bucks,/teams/MIL/2020.html,L,,115,124,4,8,L 1,,0,MIL,CHI
13,"Sat, Nov 16, 2019",,6:00p,,Box Score,/boxscores/201911160CHI.html,,Brooklyn Nets,/teams/BRK/2020.html,L,,111,117,4,9,L 2,,0,BRK,CHI
14,"Mon, Nov 18, 2019",,8:00p,,Box Score,/boxscores/201911180CHI.html,,Milwaukee Bucks,/teams/MIL/2020.html,L,,101,115,4,10,L 3,,0,MIL,CHI
15,"Wed, Nov 20, 2019",,8:00p,,Box Score,/boxscores/201911200CHI.html,,Detroit Pistons,/teams/DET/2020.html,W,,109,89,5,10,W 1,,0,DET,CHI
16,"Fri, Nov 22, 2019",,8:00p,,Box Score,/boxscores/201911220CHI.html,,Miami Heat,/teams/MIA/2020.html,L,,108,116,5,11,L 1,,0,MIA,CHI
17,"Sat, Nov 23, 2019",,7:00p,,Box Score,/boxscores/201911230CHO.html,@,Charlotte Hornets,/teams/CHO/2020.html,W,,116,115,6,11,W 1,,0,CHO,CHI
18,"Mon, Nov 25, 2019",,8:00p,,Box Score,/boxscores/201911250CHI.html,,Portland Trail Blazers,/teams/POR/2020.html,L,,94,117,6,12,L 1,,0,POR,CHI
19,"Wed, Nov 27, 2019",,10:30p,,Box Score,/boxscores/201911270GSW.html,@,Golden State Warriors,/teams/GSW/2020.html,L,,90,104,6,13,L 2,,0,GSW,CHI
20,"Fri, Nov 29, 2019",,10:00p,,Box Score,/boxscores/201911290POR.html,@,Portland Trail Blazers,/teams/POR/2020.html,L,,103,107,6,14,L 3,,0,POR,CHI
21,"Mon, Dec 2, 2019",,10:00p,,Box Score,/boxscores/201912020SAC.html,@,Sacramento Kings,/teams/SAC/2020.html,W,,113,106,7,14,W 1,,0,SAC,CHI
22,"Wed, Dec 4, 2019",,8:00p,,Box Score,/boxscores/201912040CHI.html,,Memphis Grizzlies,/teams/MEM/2020.html,W,,106,99,8,14,W 2,,0,MEM,CHI
23,"Fri, Dec 6, 2019",,8:00p,,Box Score,/boxscores/201912060CHI.html,,Golden State Warriors,/teams/GSW/2020.html,L,,98,100,8,15,L 1,,0,GSW,CHI
24,"Sun, Dec 8, 2019",,6:00p,,Box Score,/boxscores/201912080MIA.html,@,Miami Heat,/teams/MIA/2020.html,L,OT,105,110,8,16,L 2,,0,MIA,CHI
25,"Mon, Dec 9, 2019",,8:00p,,Box Score,/boxscores/201912090CHI.html,,Toronto Raptors,/teams/TOR/2020.html,L,,92,93,8,17,L 3,,0,TOR,CHI
26,"Wed, Dec 11, 2019",,8:00p,,Box Score,/boxscores/201912110CHI.html,,Atlanta Hawks,/teams/ATL/2020.html,W,,136,102,9,17,W 1,,0,ATL,CHI
27,"Fri, Dec 13, 2019",,8:00p,,Box Score,/boxscores/201912130CHI.html,,Charlotte Hornets,/teams/CHO/2020.html,L,,73,83,9,18,L 1,,0,CHO,CHI
28,"Sat, Dec 14, 2019",,8:00p,,Box Score,/boxscores/201912140CHI.html,,Los Angeles Clippers,/teams/LAC/2020.html,W,,109,106,10,18,W 1,,0,LAC,CHI
29,"Mon, Dec 16, 2019",,8:00p,,Box Score,/boxscores/201912160OKC.html,@,Oklahoma City Thunder,/teams/OKC/2020.html,L,,106,109,10,19,L 1,,0,OKC,CHI
30,"Wed, Dec 18, 2019",,7:00p,,Box Score,/boxscores/201912180WAS.html,@,Washington Wizards,/teams/WAS/2020.html,W,OT,110,109,11,19,W 1,,0,WAS,CHI
31,"Sat, Dec 21, 2019",,7:00p,,Box Score,/boxscores/201912210DET.html,@,Detroit Pistons,/teams/DET/2020.html,W,,119,107,12,19,W 2,,0,DET,CHI
32,"Mon, Dec 23, 2019",,7:00p,,Box Score,/boxscores/201912230ORL.html,@,Orlando Magic,/teams/ORL/2020.html,L,,95,103,12,20,L 1,,0,ORL,CHI
33,"Sat, Dec 28, 2019",,8:00p,,Box Score,/boxscores/201912280CHI.html,,Atlanta Hawks,/teams/ATL/2020.html,W,,116,81,13,20,W 1,,0,ATL,CHI
34,"Mon, Dec 30, 2019",,8:00p,,Box Score,/boxscores/201912300CHI.html,,Milwaukee Bucks,/teams/MIL/2020.html,L,,102,123,13,21,L 1,,0,MIL,CHI
35,"Thu, Jan 2, 2020",,8:00p,,Box Score,/boxscores/202001020CHI.html,,Utah Jazz,/teams/UTA/2020.html,L,,98,102,13,22,L 2,,0,UTA,CHI
36,"Sat, Jan 4, 2020",,8:00p,,Box Score,/boxscores/202001040CHI.html,,Boston Celtics,/teams/BOS/2020.html,L,,104,111,13,23,L 3,,0,BOS,CHI
37,"Mon, Jan 6, 2020",,8:30p,,Box Score,/boxscores/202001060DAL.html,@,Dallas Mavericks,/teams/DAL/2020.html,L,,110,118,13,24,L 4,,0,DAL,CHI
38,"Wed, Jan 8, 2020",,8:00p,,Box Score,/boxscores/202001080NOP.html,@,New Orleans Pelicans,/teams/NOP/2020.html,L,,108,123,13,25,L 5,,0,NOP,CHI
39,"Fri, Jan 10, 2020",,8:00p,,Box Score,/boxscores/202001100CHI.html,,Indiana Pacers,/teams/IND/2020.html,L,,105,116,13,26,L 6,,0,IND,CHI
40,"Sat, Jan 11, 2020",,7:00p,,Box Score,/boxscores/202001110DET.html,@,Detroit Pistons,/teams/DET/2020.html,W,,108,99,14,26,W 1,,0,DET,CHI
41,"Mon, Jan 13, 2020",,7:30p,,Box Score,/boxscores/202001130BOS.html,@,Boston Celtics,/teams/BOS/2020.html,L,,101,113,14,27,L 1,,0,BOS,CHI
42,"Wed, Jan 15, 2020",,8:00p,,Box Score,/boxscores/202001150CHI.html,,Washington Wizards,/teams/WAS/2020.html,W,,115,106,15,27,W 1,,0,WAS,CHI
43,"Fri, Jan 17, 2020",,7:00p,,Box Score,/boxscores/202001170PHI.html,@,Philadelphia 76ers,/teams/PHI/2020.html,L,,89,100,15,28,L 1,,0,PHI,CHI
44,"Sat, Jan 18, 2020",,8:00p,,Box Score,/boxscores/202001180CHI.html,,Cleveland Cavaliers,/teams/CLE/2020.html,W,,118,116,16,28,W 1,,0,CLE,CHI
45,"Mon, Jan 20, 2020",,5:00p,,Box Score,/boxscores/202001200MIL.html,@,Milwaukee Bucks,/teams/MIL/2020.html,L,,98,111,16,29,L 1,,0,MIL,CHI
46,"Wed, Jan 22, 2020",,8:00p,,Box Score,/boxscores/202001220CHI.html,,Minnesota Timberwolves,/teams/MIN/2020.html,W,,117,110,17,29,W 1,,0,MIN,CHI
47,"Fri, Jan 24, 2020",,8:00p,,Box Score,/boxscores/202001240CHI.html,,Sacramento Kings,/teams/SAC/2020.html,L,,81,98,17,30,L 1,,0,SAC,CHI
