1,"Tue, Nov 2, 1999",,,,Box Score,/boxscores/199911020WAS.html,@,Washington Wizards,/teams/WAS/2000.html,L,,87,94,0,1,L 1,,0,WAS,ATL
2,"Thu, Nov 4, 1999",,,,Box Score,/boxscores/199911040ATL.html,,Milwaukee Bucks,/teams/MIL/2000.html,L,,109,119,0,2,L 2,,0,MIL,ATL
3,"Sat, Nov 6, 1999",,,,Box Score,/boxscores/199911060ATL.html,,Chicago Bulls,/teams/CHI/2000.html,W,,113,97,1,2,W 1,,0,CHI,ATL
4,"Mon, Nov 8, 1999",,,,Box Score,/boxscores/199911080DEN.html,@,Denver Nuggets,/teams/DEN/2000.html,L,,100,115,1,3,L 1,,0,DEN,ATL
5,"Wed, Nov 10, 1999",,,,Box Score,/boxscores/199911100VAN.html,@,Vancouver Grizzlies,/teams/VAN/2000.html,L,OT,97,102,1,4,L 2,,0,VAN,ATL
6,"Sat, Nov 13, 1999",,,,Box Score,/boxscores/199911130POR.html,@,Portland Trail Blazers,/teams/POR/2000.html,L,,95,131,1,5,L 3,,0,POR,ATL
7,"Sun, Nov 14, 1999",,,,Box Score,/boxscores/199911140LAL.html,@,Los Angeles Lakers,/teams/LAL/2000.html,L,,88,93,1,6,L 4,,0,LAL,ATL
8,"Tue, Nov 16, 1999",,,,Box Score,/boxscores/199911160ATL.html,,Charlotte Hornets,/teams/CHH/2000.html,W,,103,98,2,6,W 1,,0,CHH,ATL
9,"Fri, Nov 19, 1999",,,,Box Score,/boxscores/199911190IND.html,@,Indiana Pacers,/teams/IND/2000.html,W,,105,99,3,6,W 2,,0,IND,ATL
10,"Sat, Nov 20, 1999",,,,Box Score,/boxscores/199911200ATL.html,,Orlando Magic,/teams/ORL/2000.html,L,,103,107,3,7,L 1,,0,ORL,ATL
11,"Tue, Nov 23, 1999",,,,Box Score,/boxscores/199911230ATL.html,,Miami Heat,/teams/MIA/2000.html,W,,113,106,4,7,W 1,,0,MIA,ATL
12,"Wed, Nov 24, 1999",,,,Box Score,/boxscores/199911240MIA.html,@,Miami Heat,/teams/MIA/2000.html,L,,91,93,4,8,L 1,,0,MIA,ATL
13,"Fri, Nov 26, 1999",,,,Box Score,/boxscores/199911260DET.html,@,Detroit Pistons,/teams/DET/2000.html,L,,91,93,4,9,L 2,,0,DET,ATL
14,"Sat, Nov 27, 1999",,,,Box Score,/boxscores/199911270ATL.html,,Boston Celtics,/teams/BOS/2000.html,W,,94,84,5,9,W 1,,0,BOS,ATL
15,"Tue, Nov 30, 1999",,,,Box Score,/boxscores/199911300TOR.html,@,Toronto Raptors,/teams/TOR/2000.html,W,,107,89,6,9,W 2,,0,TOR,ATL
16,"Thu, Dec 2, 1999",,,,Box Score,/boxscores/199912020ATL.html,,Sacramento Kings,/teams/SAC/2000.html,W,,110,100,7,9,W 3,,0,SAC,ATL
17,"Sat, Dec 4, 1999",,,,Box Score,/boxscores/199912040ATL.html,,Detroit Pistons,/teams/DET/2000.html,W,,112,110,8,9,W 4,,0,DET,ATL
18,"Wed, Dec 8, 1999",,,,Box Score,/boxscores/199912080ATL.html,,Los Angeles Clippers,/teams/LAC/2000.html,W,,99,81,9,9,W 5,,0,LAC,ATL
19,"Fri, Dec 10, 1999",,,,Box Score,/boxscores/199912100ATL.html,,Golden State Warriors,/teams/GSW/2000.html,L,,99,107,9,10,L 1,,0,GSW,ATL
20,"Sat, Dec 11, 1999",,,,Box Score,/boxscores/199912110CLE.html,@,Cleveland Cavaliers,/teams/CLE/2000.html,L,,116,127,9,11,L 2,,0,CLE,ATL
21,"Tue, Dec 14, 1999",,,,Box Score,/boxscores/199912140ATL.html,,Minnesota Timberwolves,/teams/MIN/2000.html,W,,105,94,10,11,W 1,,0,MIN,ATL
22,"Thu, Dec 16, 1999",,,,Box Score,/boxscores/199912160ATL.html,,Los Angeles Lakers,/teams/LAL/2000.html,L,,88,95,10,12,L 1,,0,LAL,ATL
23,"Sat, Dec 18, 1999",,,,Box Score,/boxscores/199912180ATL.html,,Utah Jazz,/teams/UTA/2000.html,L,,96,106,10,13,L 2,,0,UTA,ATL
24,"Sun, Dec 19, 1999",,,,Box Score,/boxscores/199912190NJN.html,@,New Jersey Nets,/teams/NJN/2000.html,L,,88,96,10,14,L 3,,0,NJN,ATL
25,"Wed, Dec 22, 1999",,,,Box Score,/boxscores/199912220BOS.html,@,Boston Celtics,/teams/BOS/2000.html,L,,81,98,10,15,L 4,,0,BOS,ATL
26,"Thu, Dec 23, 1999",,,,Box Score,/boxscores/199912230ATL.html,,Cleveland Cavaliers,/teams/CLE/2000.html,W,,108,90,11,15,W 1,,0,CLE,ATL
27,"Mon, Dec 27, 1999",,,,Box Score,/boxscores/199912270CHH.html,@,Charlotte Hornets,/teams/CHH/2000.html,L,,104,108,11,16,L 1,,0,CHH,ATL
28,"Wed, Dec 29, 1999",,,,Box Score,/boxscores/199912290ATL.html,,Indiana Pacers,/teams/IND/2000.html,L,,89,116,11,17,L 2,,0,IND,ATL
29,"Thu, Dec 30, 1999",,,,Box Score,/boxscores/199912300DET.html,@,Detroit Pistons,/teams/DET/2000.html,L,OT,105,106,11,18,L 3,,0,DET,ATL
30,"Tue, Jan 4, 2000",,,,Box Score,/boxscores/200001040MIL.html,@,Milwaukee Bucks,/teams/MIL/2000.html,L,,113,116,11,19,L 4,,0,MIL,ATL
31,"Wed, Jan 5, 2000",,,,Box Score,/boxscores/200001050ATL.html,,Detroit Pistons,/teams/DET/2000.html,L,,108,120,11,20,L 5,,0,DET,ATL
32,"Fri, Jan 7, 2000",,,,Box Score,/boxscores/200001070ATL.html,,Toronto Raptors,/teams/TOR/2000.html,W,,105,97,12,20,W 1,,0,TOR,ATL
33,"Sat, Jan 8, 2000",,,,Box Score,/boxscores/200001080DAL.html,@,Dallas Mavericks,/teams/DAL/2000.html,L,,85,95,12,21,L 1,,0,DAL,ATL
34,"Fri, Jan 14, 2000",,,,Box Score,/boxscores/200001140CHI.html,@,Chicago Bulls,/teams/CHI/2000.html,W,,89,83,13,21,W 1,,0,CHI,ATL
35,"Sat, Jan 15, 2000",,,,Box Score,/boxscores/200001150ATL.html,,Philadelphia 76ers,/teams/PHI/2000.html,L,,98,101,13,22,L 1,,0,PHI,ATL
36,"Mon, Jan 17, 2000",,,,Box Score,/boxscores/200001170ATL.html,,Milwaukee Bucks,/teams/MIL/2000.html,L,,101,107,13,23,L 2,,0,MIL,ATL
37,"Wed, Jan 19, 2000",,,,Box Score,/boxscores/200001190PHI.html,@,Philadelphia 76ers,/teams/PHI/2000.html,L,,89,107,13,24,L 3,,0,PHI,ATL
38,"Fri, Jan 21, 2000",,,,Box Score,/boxscores/200001210MIA.html,@,Miami Heat,/teams/MIA/2000.html,L,,79,101,13,25,L 4,,0,MIA,ATL
39,"Sat, Jan 22, 2000",,,,Box Score,/boxscores/200001220ATL.html,,Washington Wizards,/teams/WAS/2000.html,W,,111,93,14,25,W 1,,0,WAS,ATL
40,"Tue, Jan 25, 2000",,,,Box Score,/boxscores/200001250ATL.html,,Chicago Bulls,/teams/CHI/2000.html,W,,96,89,15,25,W 2,,0,CHI,ATL
41,"Fri, Jan 28, 2000",,,,Box Score,/boxscores/200001280ATL.html,,New York Knicks,/teams/NYK/2000.html,W,OT,98,96,16,25,W 3,,0,NYK,ATL
42,"Sat, Jan 29, 2000",,,,Box Score,/boxscores/200001290ORL.html,@,Orlando Magic,/teams/ORL/2000.html,L,,87,103,16,26,L 1,,0,ORL,ATL
43,"Wed, Feb 2, 2000",,,,Box Score,/boxscores/200002020NJN.html,@,New Jersey Nets,/teams/NJN/2000.html,W,,97,89,17,26,W 1,,0,NJN,ATL
44,"Fri, Feb 4, 2000",,,,Box Score,/boxscores/200002040ATL.html,,Portland Trail Blazers,/teams/POR/2000.html,L,,90,97,17,27,L 1,,0,POR,ATL
45,"Sat, Feb 5, 2000",,,,Box Score,/boxscores/200002050CLE.html,@,Cleveland Cavaliers,/teams/CLE/2000.html,W,,102,94,18,27,W 1,,0,CLE,ATL
46,"Tue, Feb 8, 2000",,,,Box Score,/boxscores/200002080TOR.html,@,Toronto Raptors,/teams/TOR/2000.html,L,,88,109,18,28,L 1,,0,TOR,ATL
47,"Wed, Feb 9, 2000",,,,Box Score,/boxscores/200002090ATL.html,,Houston Rockets,/teams/HOU/2000.html,W,,116,100,19,28,W 1,,0,HOU,ATL
48,"Tue, Feb 15, 2000",,,,Box Score,/boxscores/200002150ATL.html,,New Jersey Nets,/teams/NJN/2000.html,W,,103,86,20,28,W 2,,0,NJN,ATL
49,"Fri, Feb 18, 2000",,,,Box Score,/boxscores/200002180PHO.html,@,Phoenix Suns,/teams/PHO/2000.html,L,,73,85,20,29,L 1,,0,PHO,ATL
50,"Mon, Feb 21, 2000",,,,Box Score,/boxscores/200002210UTA.html,@,Utah Jazz,/teams/UTA/2000.html,L,,94,96,20,30,L 2,,0,UTA,ATL
51,"Wed, Feb 23, 2000",,,,Box Score,/boxscores/200002230SAC.html,@,Sacramento Kings,/teams/SAC/2000.html,W,,100,94,21,30,W 1,,0,SAC,ATL
52,"Fri, Feb 25, 2000",,,,Box Score,/boxscores/200002250SEA.html,@,Seattle SuperSonics,/teams/SEA/2000.html,W,,95,87,22,30,W 2,,0,SEA,ATL
