1,"Tue, Nov 2, 1999",,,,Box Score,/boxscores/199911020MIA.html,,Detroit Pistons,/teams/DET/2000.html,W,2OT,128,122,1,0,W 1,,0,DET,MIA
2,"Thu, Nov 4, 1999",,,,Box Score,/boxscores/199911040TOR.html,@,Toronto Raptors,/teams/TOR/2000.html,L,,86,97,1,1,L 1,,0,TOR,MIA
3,"Fri, Nov 5, 1999",,,,Box Score,/boxscores/199911050CHI.html,@,Chicago Bulls,/teams/CHI/2000.html,W,,105,87,2,1,W 1,,0,CHI,MIA
4,"Tue, Nov 9, 1999",,,,Box Score,/boxscores/199911090MIA.html,,Indiana Pacers,/teams/IND/2000.html,W,,113,101,3,1,W 2,,0,IND,MIA
5,"Thu, Nov 11, 1999",,,,Box Score,/boxscores/199911110MIA.html,,Dallas Mavericks,/teams/DAL/2000.html,W,,128,105,4,1,W 3,,0,DAL,MIA
6,"Fri, Nov 12, 1999",,,,Box Score,/boxscores/199911120WAS.html,@,Washington Wizards,/teams/WAS/2000.html,W,,104,95,5,1,W 4,,0,WAS,MIA
7,"Sun, Nov 14, 1999",,,,Box Score,/boxscores/199911140NYK.html,@,New York Knicks,/teams/NYK/2000.html,W,,94,88,6,1,W 5,,0,NYK,MIA
8,"Tue, Nov 16, 1999",,,,Box Score,/boxscores/199911160MIA.html,,Portland Trail Blazers,/teams/POR/2000.html,L,,96,101,6,2,L 1,,0,POR,MIA
9,"Wed, Nov 17, 1999",,,,Box Score,/boxscores/199911170PHI.html,@,Philadelphia 76ers,/teams/PHI/2000.html,W,,98,93,7,2,W 1,,0,PHI,MIA
10,"Sat, Nov 20, 1999",,,,Box Score,/boxscores/199911200MIA.html,,Boston Celtics,/teams/BOS/2000.html,W,,110,92,8,2,W 2,,0,BOS,MIA
11,"Tue, Nov 23, 1999",,,,Box Score,/boxscores/199911230ATL.html,@,Atlanta Hawks,/teams/ATL/2000.html,L,,106,113,8,3,L 1,,0,ATL,MIA
12,"Wed, Nov 24, 1999",,,,Box Score,/boxscores/199911240MIA.html,,Atlanta Hawks,/teams/ATL/2000.html,W,,93,91,9,3,W 1,,0,ATL,MIA
13,"Sat, Nov 27, 1999",,,,Box Score,/boxscores/199911270MIA.html,,Washington Wizards,/teams/WAS/2000.html,W,,89,86,10,3,W 2,,0,WAS,MIA
14,"Mon, Nov 29, 1999",,,,Box Score,/boxscores/199911290MIA.html,,Sacramento Kings,/teams/SAC/2000.html,W,,98,88,11,3,W 3,,0,SAC,MIA
15,"Wed, Dec 1, 1999",,,,Box Score,/boxscores/199912010MIA.html,,Philadelphia 76ers,/teams/PHI/2000.html,W,,90,83,12,3,W 4,,0,PHI,MIA
16,"Fri, Dec 3, 1999",,,,Box Score,/boxscores/199912030BOS.html,@,Boston Celtics,/teams/BOS/2000.html,L,,84,96,12,4,L 1,,0,BOS,MIA
17,"Mon, Dec 6, 1999",,,,Box Score,/boxscores/199912060LAC.html,@,Los Angeles Clippers,/teams/LAC/2000.html,W,,99,91,13,4,W 1,,0,LAC,MIA
18,"Tue, Dec 7, 1999",,,,Box Score,/boxscores/199912070POR.html,@,Portland Trail Blazers,/teams/POR/2000.html,W,,86,76,14,4,W 2,,0,POR,MIA
19,"Fri, Dec 10, 1999",,,,Box Score,/boxscores/199912100SAC.html,@,Sacramento Kings,/teams/SAC/2000.html,W,,107,97,15,4,W 3,,0,SAC,MIA
20,"Sat, Dec 11, 1999",,,,Box Score,/boxscores/199912110SEA.html,@,Seattle SuperSonics,/teams/SEA/2000.html,L,,88,92,15,5,L 1,,0,SEA,MIA
21,"Tue, Dec 14, 1999",,,,Box Score,/boxscores/199912140GSW.html,@,Golden State Warriors,/teams/GSW/2000.html,L,,97,102,15,6,L 2,,0,GSW,MIA
22,"Thu, Dec 16, 1999",,,,Box Score,/boxscores/199912160MIA.html,,Milwaukee Bucks,/teams/MIL/2000.html,L,,95,96,15,7,L 3,,0,MIL,MIA
23,"Sat, Dec 18, 1999",,,,Box Score,/boxscores/199912180MIA.html,,Charlotte Hornets,/teams/CHH/2000.html,L,,89,106,15,8,L 4,,0,CHH,MIA
24,"Mon, Dec 20, 1999",,,,Box Score,/boxscores/199912200DAL.html,@,Dallas Mavericks,/teams/DAL/2000.html,W,,92,89,16,8,W 1,,0,DAL,MIA
25,"Wed, Dec 22, 1999",,,,Box Score,/boxscores/199912220MIA.html,,Utah Jazz,/teams/UTA/2000.html,W,,74,72,17,8,W 2,,0,UTA,MIA
26,"Sun, Dec 26, 1999",,,,Box Score,/boxscores/199912260MIL.html,@,Milwaukee Bucks,/teams/MIL/2000.html,L,,85,93,17,9,L 1,,0,MIL,MIA
27,"Tue, Dec 28, 1999",,,,Box Score,/boxscores/199912280MIA.html,,Minnesota Timberwolves,/teams/MIN/2000.html,W,,89,78,18,9,W 1,,0,MIN,MIA
28,"Wed, Dec 29, 1999",,,,Box Score,/boxscores/199912290ORL.html,@,Orlando Magic,/teams/ORL/2000.html,W,,109,106,19,9,W 2,,0,ORL,MIA
29,"Sun, Jan 2, 2000",,,,Box Score,/boxscores/200001020MIA.html,,Orlando Magic,/teams/ORL/2000.html,W,OT,111,103,20,9,W 3,,0,ORL,MIA
30,"Tue, Jan 4, 2000",,,,Box Score,/boxscores/200001040MIA.html,,Vancouver Grizzlies,/teams/VAN/2000.html,L,,87,91,20,10,L 1,,0,VAN,MIA
31,"Thu, Jan 6, 2000",,,,Box Score,/boxscores/200001060MIA.html,,Houston Rockets,/teams/HOU/2000.html,W,,111,99,21,10,W 1,,0,HOU,MIA
32,"Sat, Jan 8, 2000",,,,Box Score,/boxscores/200001080MIA.html,,New Jersey Nets,/teams/NJN/2000.html,L,,89,90,21,11,L 1,,0,NJN,MIA
33,"Tue, Jan 11, 2000",,,,Box Score,/boxscores/200001110MIN.html,@,Minnesota Timberwolves,/teams/MIN/2000.html,W,,116,106,22,11,W 1,,0,MIN,MIA
34,"Thu, Jan 13, 2000",,,,Box Score,/boxscores/200001130UTA.html,@,Utah Jazz,/teams/UTA/2000.html,L,,83,93,22,12,L 1,,0,UTA,MIA
35,"Fri, Jan 14, 2000",,,,Box Score,/boxscores/200001140DEN.html,@,Denver Nuggets,/teams/DEN/2000.html,W,,92,87,23,12,W 1,,0,DEN,MIA
36,"Sun, Jan 16, 2000",,,,Box Score,/boxscores/200001160VAN.html,@,Vancouver Grizzlies,/teams/VAN/2000.html,W,,94,83,24,12,W 2,,0,VAN,MIA
37,"Tue, Jan 18, 2000",,,,Box Score,/boxscores/200001180MIA.html,,Chicago Bulls,/teams/CHI/2000.html,L,OT,85,92,24,13,L 1,,0,CHI,MIA
38,"Fri, Jan 21, 2000",,,,Box Score,/boxscores/200001210MIA.html,,Atlanta Hawks,/teams/ATL/2000.html,W,,101,79,25,13,W 1,,0,ATL,MIA
39,"Sun, Jan 23, 2000",,,,Box Score,/boxscores/200001230HOU.html,@,Houston Rockets,/teams/HOU/2000.html,L,,88,101,25,14,L 1,,0,HOU,MIA
40,"Tue, Jan 25, 2000",,,,Box Score,/boxscores/200001250MIA.html,,Boston Celtics,/teams/BOS/2000.html,W,,115,89,26,14,W 1,,0,BOS,MIA
41,"Fri, Jan 28, 2000",,,,Box Score,/boxscores/200001280TOR.html,@,Toronto Raptors,/teams/TOR/2000.html,L,,93,108,26,15,L 1,,0,TOR,MIA
42,"Sat, Jan 29, 2000",,,,Box Score,/boxscores/200001290IND.html,@,Indiana Pacers,/teams/IND/2000.html,L,,84,94,26,16,L 2,,0,IND,MIA
43,"Mon, Jan 31, 2000",,,,Box Score,/boxscores/200001310MIA.html,,Detroit Pistons,/teams/DET/2000.html,W,,104,82,27,16,W 1,,0,DET,MIA
44,"Wed, Feb 2, 2000",,,,Box Score,/boxscores/200002020BOS.html,@,Boston Celtics,/teams/BOS/2000.html,W,,105,103,28,16,W 2,,0,BOS,MIA
45,"Fri, Feb 4, 2000",,,,Box Score,/boxscores/200002040MIA.html,,Washington Wizards,/teams/WAS/2000.html,W,,99,92,29,16,W 3,,0,WAS,MIA
46,"Sun, Feb 6, 2000",,,,Box Score,/boxscores/200002060NYK.html,@,New York Knicks,/teams/NYK/2000.html,L,,80,94,29,17,L 1,,0,NYK,MIA
47,"Wed, Feb 9, 2000",,,,Box Score,/boxscores/200002090MIA.html,,Golden State Warriors,/teams/GSW/2000.html,W,,115,100,30,17,W 1,,0,GSW,MIA
48,"Tue, Feb 15, 2000",,,,Box Score,/boxscores/200002150MIA.html,,Los Angeles Clippers,/teams/LAC/2000.html,W,,107,88,31,17,W 2,,0,LAC,MIA
49,"Thu, Feb 17, 2000",,,,Box Score,/boxscores/200002170CHI.html,@,Chicago Bulls,/teams/CHI/2000.html,L,,76,83,31,18,L 1,,0,CHI,MIA
50,"Fri, Feb 18, 2000",,,,Box Score,/boxscores/200002180NJN.html,@,New Jersey Nets,/teams/NJN/2000.html,L,,84,91,31,19,L 2,,0,NJN,MIA
51,"Sun, Feb 20, 2000",,,,Box Score,/boxscores/200002200CHH.html,@,Charlotte Hornets,/teams/CHH/2000.html,W,,85,80,32,19,W 1,,0,CHH,MIA
52,"Mon, Feb 21, 2000",,,,Box Score,/boxscores/200002210DET.html,@,Detroit Pistons,/teams/DET/2000.html,L,,87,95,32,20,L 1,,0,DET,MIA
53,"Wed, Feb 23, 2000",,,,Box Score,/boxscores/200002230MIA.html,,New Jersey Nets,/teams/NJN/2000.html,W,,99,85,33,20,W 1,,0,NJN,MIA
54,"Fri, Feb 25, 2000",,,,Box Score,/boxscores/200002250MIA.html,,Cleveland Cavaliers,/teams/CLE/2000.html,W,,87,82,34,20,W 2,,0,CLE,MIA
55,"Sat, Feb 26, 2000",,,,Box Score,/boxscores/200002260WAS.html,@,Washington Wizards,/teams/WAS/2000.html,W,,98,88,35,20,W 3,,0,WAS,MIA
56,"Mon, Feb 28, 2000",,,,Box Score,/boxscores/200002280MIA.html,,New York Knicks,/teams/NYK/2000.html,W,,85,76,36,20,W 4,,0,NYK,MIA
57,"Tue, Feb 29, 2000",,,,Box Score,/boxscores/200002290SAS.html,@,San Antonio Spurs,/teams/SAS/2000.html,L,,69,93,36,21,L 1,,0,SAS,MIA
58,"Thu, Mar 2, 2000",,,,Box Score,/boxscores/200003020MIA.html,,Seattle SuperSonics,/teams/SEA/2000.html,W,,101,83,37,21,W 1,,0,SEA,MIA
59,"Sun, Mar 5, 2000",,,,Box Score,/boxscores/200003050LAL.html,@,Los Angeles Lakers,/teams/LAL/2000.html,L,,80,93,37,22,L 1,,0,LAL,MIA
60,"Mon, Mar 6, 2000",,,,Box Score,/boxscores/200003060PHO.html,@,Phoenix Suns,/teams/PHO/2000.html,L,,92,100,37,23,L 2,,0,PHO,MIA
61,"Fri, Mar 10, 2000",,,,Box Score,/boxscores/200003100MIA.html,,Denver Nuggets,/teams/DEN/2000.html,W,,96,88,38,23,W 1,,0,DEN,MIA
62,"Sun, Mar 12, 2000",,,,Box Score,/boxscores/200003120IND.html,@,Indiana Pacers,/teams/IND/2000.html,W,,105,96,39,23,W 2,,0,IND,MIA
63,"Tue, Mar 14, 2000",,,,Box Score,/boxscores/200003140MIA.html,,Milwaukee Bucks,/teams/MIL/2000.html,W,,108,104,40,23,W 3,,0,MIL,MIA
64,"Thu, Mar 16, 2000",,,,Box Score,/boxscores/200003160MIA.html,,Philadelphia 76ers,/teams/PHI/2000.html,W,,92,77,41,23,W 4,,0,PHI,MIA
