1,Ray Allen,allenra02
2,Glenn Robinson,robingl01
3,Sam Cassell,cassesa01
4,Ervin Johnson,johnser02
5,Tim Thomas,thomati01
6,Darvin Ham,hamda01
7,Scott Williams,willisc01
8,Vinny Del Negro,delnevi01
9,Dale Ellis,ellisda01
10,J.R. Reid,reidjr01
11,Danny Manning,mannida01
12,Rafer Alston,alstora01
13,Haywoode Workman,workmha01
14,Robert Traylor,traylro01
15,Mirsad Türkcan,turkcmi01
