1,"Wed, Oct 23, 2019",,7:00p,,Box Score,/boxscores/201910230CHO.html,,Chicago Bulls,/teams/CHI/2020.html,W,,126,125,1,0,W 1,,0,CHI,CHO
2,"Fri, Oct 25, 2019",,7:00p,,Box Score,/boxscores/201910250CHO.html,,Minnesota Timberwolves,/teams/MIN/2020.html,L,,99,121,1,1,L 1,,0,MIN,CHO
3,"Sun, Oct 27, 2019",,9:30p,,Box Score,/boxscores/201910270LAL.html,@,Los Angeles Lakers,/teams/LAL/2020.html,L,,101,120,1,2,L 2,,0,LAL,CHO
4,"Mon, Oct 28, 2019",,10:30p,,Box Score,/boxscores/201910280LAC.html,@,Los Angeles Clippers,/teams/LAC/2020.html,L,,96,111,1,3,L 3,,0,LAC,CHO
5,"Wed, Oct 30, 2019",,10:00p,,Box Score,/boxscores/201910300SAC.html,@,Sacramento Kings,/teams/SAC/2020.html,W,,118,111,2,3,W 1,,0,SAC,CHO
6,"Sat, Nov 2, 2019",,8:30p,,Box Score,/boxscores/201911020GSW.html,@,Golden State Warriors,/teams/GSW/2020.html,W,,93,87,3,3,W 2,,0,GSW,CHO
7,"Tue, Nov 5, 2019",,7:00p,,Box Score,/boxscores/201911050CHO.html,,Indiana Pacers,/teams/IND/2020.html,W,OT,122,120,4,3,W 3,,0,IND,CHO
8,"Thu, Nov 7, 2019",,8:00p,,Box Score,/boxscores/201911070CHO.html,,Boston Celtics,/teams/BOS/2020.html,L,,87,108,4,4,L 1,,0,BOS,CHO
9,"Sat, Nov 9, 2019",,7:00p,,Box Score,/boxscores/201911090CHO.html,,New Orleans Pelicans,/teams/NOP/2020.html,L,,110,115,4,5,L 2,,0,NOP,CHO
10,"Sun, Nov 10, 2019",,6:00p,,Box Score,/boxscores/201911100PHI.html,@,Philadelphia 76ers,/teams/PHI/2020.html,L,,106,114,4,6,L 3,,0,PHI,CHO
11,"Wed, Nov 13, 2019",,7:00p,,Box Score,/boxscores/201911130CHO.html,,Memphis Grizzlies,/teams/MEM/2020.html,L,,117,119,4,7,L 4,,0,MEM,CHO
12,"Fri, Nov 15, 2019",,7:00p,,Box Score,/boxscores/201911150CHO.html,,Detroit Pistons,/teams/DET/2020.html,W,,109,106,5,7,W 1,,0,DET,CHO
13,"Sat, Nov 16, 2019",,7:30p,,Box Score,/boxscores/201911160NYK.html,@,New York Knicks,/teams/NYK/2020.html,W,,103,102,6,7,W 2,,0,NYK,CHO
14,"Mon, Nov 18, 2019",,7:30p,,Box Score,/boxscores/201911180TOR.html,@,Toronto Raptors,/teams/TOR/2020.html,L,,96,132,6,8,L 1,,0,TOR,CHO
15,"Wed, Nov 20, 2019",,7:30p,,Box Score,/boxscores/201911200BRK.html,@,Brooklyn Nets,/teams/BRK/2020.html,L,,91,101,6,9,L 2,,0,BRK,CHO
16,"Fri, Nov 22, 2019",,7:00p,,Box Score,/boxscores/201911220WAS.html,@,Washington Wizards,/teams/WAS/2020.html,L,,118,125,6,10,L 3,,0,WAS,CHO
17,"Sat, Nov 23, 2019",,7:00p,,Box Score,/boxscores/201911230CHO.html,,Chicago Bulls,/teams/CHI/2020.html,L,,115,116,6,11,L 4,,0,CHI,CHO
18,"Mon, Nov 25, 2019",,7:30p,,Box Score,/boxscores/201911250MIA.html,@,Miami Heat,/teams/MIA/2020.html,L,,100,117,6,12,L 5,,0,MIA,CHO
19,"Wed, Nov 27, 2019",,7:00p,,Box Score,/boxscores/201911270CHO.html,,Detroit Pistons,/teams/DET/2020.html,W,,102,101,7,12,W 1,,0,DET,CHO
20,"Fri, Nov 29, 2019",,7:00p,,Box Score,/boxscores/201911290DET.html,@,Detroit Pistons,/teams/DET/2020.html,W,,110,107,8,12,W 2,,0,DET,CHO
21,"Sat, Nov 30, 2019",,8:00p,,Box Score,/boxscores/201911300MIL.html,@,Milwaukee Bucks,/teams/MIL/2020.html,L,,96,137,8,13,L 1,,0,MIL,CHO
