1,"Thu, Oct 24, 2019",,8:00p,,Box Score,/boxscores/201910240HOU.html,@,Houston Rockets,/teams/HOU/2020.html,W,,117,111,1,0,W 1,,0,HOU,MIL
2,"Sat, Oct 26, 2019",,5:00p,,Box Score,/boxscores/201910260MIL.html,,Miami Heat,/teams/MIA/2020.html,L,OT,126,131,1,1,L 1,,0,MIA,MIL
3,"Mon, Oct 28, 2019",,8:00p,,Box Score,/boxscores/201910280MIL.html,,Cleveland Cavaliers,/teams/CLE/2020.html,W,,129,112,2,1,W 1,,0,CLE,MIL
4,"Wed, Oct 30, 2019",,7:30p,,Box Score,/boxscores/201910300BOS.html,@,Boston Celtics,/teams/BOS/2020.html,L,,105,116,2,2,L 1,,0,BOS,MIL
5,"Fri, Nov 1, 2019",,7:00p,,Box Score,/boxscores/201911010ORL.html,@,Orlando Magic,/teams/ORL/2020.html,W,,123,91,3,2,W 1,,0,ORL,MIL
6,"Sat, Nov 2, 2019",,8:00p,,Box Score,/boxscores/201911020MIL.html,,Toronto Raptors,/teams/TOR/2020.html,W,,115,105,4,2,W 2,,0,TOR,MIL
7,"Mon, Nov 4, 2019",,8:00p,,Box Score,/boxscores/201911040MIN.html,@,Minnesota Timberwolves,/teams/MIN/2020.html,W,,134,106,5,2,W 3,,0,MIN,MIL
8,"Wed, Nov 6, 2019",,10:00p,,Box Score,/boxscores/201911060LAC.html,@,Los Angeles Clippers,/teams/LAC/2020.html,W,,129,124,6,2,W 4,,0,LAC,MIL
9,"Fri, Nov 8, 2019",,9:00p,,Box Score,/boxscores/201911080UTA.html,@,Utah Jazz,/teams/UTA/2020.html,L,,100,103,6,3,L 1,,0,UTA,MIL
10,"Sun, Nov 10, 2019",,7:00p,,Box Score,/boxscores/201911100OKC.html,@,Oklahoma City Thunder,/teams/OKC/2020.html,W,,121,119,7,3,W 1,,0,OKC,MIL
11,"Thu, Nov 14, 2019",,8:00p,,Box Score,/boxscores/201911140MIL.html,,Chicago Bulls,/teams/CHI/2020.html,W,,124,115,8,3,W 2,,0,CHI,MIL
12,"Sat, Nov 16, 2019",,7:00p,,Box Score,/boxscores/201911160IND.html,@,Indiana Pacers,/teams/IND/2020.html,W,,102,83,9,3,W 3,,0,IND,MIL
13,"Mon, Nov 18, 2019",,8:00p,,Box Score,/boxscores/201911180CHI.html,@,Chicago Bulls,/teams/CHI/2020.html,W,,115,101,10,3,W 4,,0,CHI,MIL
