1,Jalen Rose,roseja01
2,Reggie Miller,millere01
3,Dale Davis,davisda01
4,Mark Jackson,jacksma01
5,Rik Smits,smitsri01
6,Austin Croshere,croshau01
7,Travis Best,besttr01
8,Sam Perkins,perkisa01
9,Derrick McKey,mckeyde01
10,Al Harrington,harrial01
11,Chris Mullin,mullich01
12,Žan Tabak,tabakza01
13,Jonathan Bender,bendejo01
14,Jeff Foster,fosteje01
