1,Julius Randle,randlju01
2,Marcus Morris,morrima03
3,RJ Barrett,barrerj01
4,Elfrid Payton,paytoel01
5,Maurice Harkless,harklma01
6,Reggie Bullock,bullore01
7,Mitchell Robinson,robinmi01
8,Bobby Portis,portibo01
9,Frank Ntilikina,ntilila01
10,Kevin Knox,knoxke01
11,Damyean Dotson,dotsoda01
12,Taj Gibson,gibsota01
13,Dennis Smith,smithde03
14,Wayne Ellington,ellinwa01
15,Allonzo Trier,trieral01
16,Kadeem Allen,allenka01
17,Ignas Brazdeikis,brazdig01
