1,"Wed, Oct 28, 2015",,7:30p,,Box Score,/boxscores/201510280BOS.html,,Philadelphia 76ers,/teams/PHI/2016.html,W,,112,95,1,0,W 1,,0,PHI,BOS
2,"Fri, Oct 30, 2015",,7:30p,,Box Score,/boxscores/201510300BOS.html,,Toronto Raptors,/teams/TOR/2016.html,L,,103,113,1,1,L 1,,0,TOR,BOS
3,"Sun, Nov 1, 2015",,3:30p,,Box Score,/boxscores/201511010BOS.html,,San Antonio Spurs,/teams/SAS/2016.html,L,,87,95,1,2,L 2,,0,SAS,BOS
4,"Wed, Nov 4, 2015",,7:00p,,Box Score,/boxscores/201511040IND.html,@,Indiana Pacers,/teams/IND/2016.html,L,,98,100,1,3,L 3,,0,IND,BOS
5,"Fri, Nov 6, 2015",,7:30p,,Box Score,/boxscores/201511060BOS.html,,Washington Wizards,/teams/WAS/2016.html,W,,118,98,2,3,W 1,,0,WAS,BOS
6,"Tue, Nov 10, 2015",,8:00p,,Box Score,/boxscores/201511100MIL.html,@,Milwaukee Bucks,/teams/MIL/2016.html,W,,99,83,3,3,W 2,,0,MIL,BOS
7,"Wed, Nov 11, 2015",,7:30p,,Box Score,/boxscores/201511110BOS.html,,Indiana Pacers,/teams/IND/2016.html,L,,91,102,3,4,L 1,,0,IND,BOS
8,"Fri, Nov 13, 2015",,7:30p,,Box Score,/boxscores/201511130BOS.html,,Atlanta Hawks,/teams/ATL/2016.html,W,,106,93,4,4,W 1,,0,ATL,BOS
9,"Sun, Nov 15, 2015",,7:00p,,Box Score,/boxscores/201511150OKC.html,@,Oklahoma City Thunder,/teams/OKC/2016.html,W,,100,85,5,4,W 2,,0,OKC,BOS
10,"Mon, Nov 16, 2015",,8:00p,,Box Score,/boxscores/201511160HOU.html,@,Houston Rockets,/teams/HOU/2016.html,W,,111,95,6,4,W 3,,0,HOU,BOS
11,"Wed, Nov 18, 2015",,7:30p,,Box Score,/boxscores/201511180BOS.html,,Dallas Mavericks,/teams/DAL/2016.html,L,,102,106,6,5,L 1,,0,DAL,BOS
12,"Fri, Nov 20, 2015",,7:30p,,Box Score,/boxscores/201511200BOS.html,,Brooklyn Nets,/teams/BRK/2016.html,W,,120,95,7,5,W 1,,0,BRK,BOS
13,"Sun, Nov 22, 2015",,6:00p,,Box Score,/boxscores/201511220BRK.html,@,Brooklyn Nets,/teams/BRK/2016.html,L,,101,111,7,6,L 1,,0,BRK,BOS
14,"Tue, Nov 24, 2015",,8:00p,,Box Score,/boxscores/201511240ATL.html,@,Atlanta Hawks,/teams/ATL/2016.html,L,,97,121,7,7,L 2,,0,ATL,BOS
15,"Wed, Nov 25, 2015",,7:30p,,Box Score,/boxscores/201511250BOS.html,,Philadelphia 76ers,/teams/PHI/2016.html,W,,84,80,8,7,W 1,,0,PHI,BOS
16,"Fri, Nov 27, 2015",,7:30p,,Box Score,/boxscores/201511270BOS.html,,Washington Wizards,/teams/WAS/2016.html,W,,111,78,9,7,W 2,,0,WAS,BOS
17,"Sun, Nov 29, 2015",,6:00p,,Box Score,/boxscores/201511290ORL.html,@,Orlando Magic,/teams/ORL/2016.html,L,,91,110,9,8,L 1,,0,ORL,BOS
18,"Mon, Nov 30, 2015",,7:30p,,Box Score,/boxscores/201511300MIA.html,@,Miami Heat,/teams/MIA/2016.html,W,,105,95,10,8,W 1,,0,MIA,BOS
19,"Thu, Dec 3, 2015",,10:00p,,Box Score,/boxscores/201512030SAC.html,@,Sacramento Kings,/teams/SAC/2016.html,W,,114,97,11,8,W 2,"at Mexico City, Mexico",0,SAC,BOS
20,"Sat, Dec 5, 2015",,8:30p,,Box Score,/boxscores/201512050SAS.html,@,San Antonio Spurs,/teams/SAS/2016.html,L,,105,108,11,9,L 1,,0,SAS,BOS
21,"Mon, Dec 7, 2015",,8:00p,,Box Score,/boxscores/201512070NOP.html,@,New Orleans Pelicans,/teams/NOP/2016.html,W,,111,93,12,9,W 1,,0,NOP,BOS
22,"Wed, Dec 9, 2015",,7:00p,,Box Score,/boxscores/201512090BOS.html,,Chicago Bulls,/teams/CHI/2016.html,W,,105,100,13,9,W 2,,0,CHI,BOS
23,"Fri, Dec 11, 2015",,7:30p,,Box Score,/boxscores/201512110BOS.html,,Golden State Warriors,/teams/GSW/2016.html,L,2OT,119,124,13,10,L 1,,0,GSW,BOS
24,"Sat, Dec 12, 2015",,7:00p,,Box Score,/boxscores/201512120CHO.html,@,Charlotte Hornets,/teams/CHO/2016.html,W,,98,93,14,10,W 1,,0,CHO,BOS
