1,"Wed, Oct 23, 2019",,7:30p,,Box Score,/boxscores/201910230MIA.html,@,Miami Heat,/teams/MIA/2020.html,L,,101,120,0,1,L 1,,0,MIA,MEM
2,"Fri, Oct 25, 2019",,8:00p,,Box Score,/boxscores/201910250MEM.html,,Chicago Bulls,/teams/CHI/2020.html,L,,102,110,0,2,L 2,,0,CHI,MEM
3,"Sun, Oct 27, 2019",,6:00p,,Box Score,/boxscores/201910270MEM.html,,Brooklyn Nets,/teams/BRK/2020.html,W,OT,134,133,1,2,W 1,,0,BRK,MEM
4,"Tue, Oct 29, 2019",,10:30p,,Box Score,/boxscores/201910290LAL.html,@,Los Angeles Lakers,/teams/LAL/2020.html,L,,91,120,1,3,L 1,,0,LAL,MEM
5,"Sat, Nov 2, 2019",,8:00p,,Box Score,/boxscores/201911020MEM.html,,Phoenix Suns,/teams/PHO/2020.html,L,,105,114,1,4,L 2,,0,PHO,MEM
6,"Mon, Nov 4, 2019",,8:00p,,Box Score,/boxscores/201911040MEM.html,,Houston Rockets,/teams/HOU/2020.html,L,,100,107,1,5,L 3,,0,HOU,MEM
7,"Wed, Nov 6, 2019",,8:00p,,Box Score,/boxscores/201911060MEM.html,,Minnesota Timberwolves,/teams/MIN/2020.html,W,,137,121,2,5,W 1,,0,MIN,MEM
8,"Fri, Nov 8, 2019",,7:00p,,Box Score,/boxscores/201911080ORL.html,@,Orlando Magic,/teams/ORL/2020.html,L,,86,118,2,6,L 1,,0,ORL,MEM
9,"Sat, Nov 9, 2019",,8:00p,,Box Score,/boxscores/201911090MEM.html,,Dallas Mavericks,/teams/DAL/2020.html,L,,122,138,2,7,L 2,,0,DAL,MEM
10,"Mon, Nov 11, 2019",,7:30p,,Box Score,/boxscores/201911110SAS.html,@,San Antonio Spurs,/teams/SAS/2020.html,W,,113,109,3,7,W 1,,0,SAS,MEM
11,"Wed, Nov 13, 2019",,7:00p,,Box Score,/boxscores/201911130CHO.html,@,Charlotte Hornets,/teams/CHO/2020.html,W,,119,117,4,7,W 2,,0,CHO,MEM
12,"Fri, Nov 15, 2019",,8:00p,,Box Score,/boxscores/201911150MEM.html,,Utah Jazz,/teams/UTA/2020.html,W,,107,106,5,7,W 3,,0,UTA,MEM
13,"Sun, Nov 17, 2019",,6:00p,,Box Score,/boxscores/201911170MEM.html,,Denver Nuggets,/teams/DEN/2020.html,L,,114,131,5,8,L 1,,0,DEN,MEM
14,"Tue, Nov 19, 2019",,8:00p,,Box Score,/boxscores/201911190MEM.html,,Golden State Warriors,/teams/GSW/2020.html,L,,95,114,5,9,L 2,,0,GSW,MEM
15,"Sat, Nov 23, 2019",,8:00p,,Box Score,/boxscores/201911230MEM.html,,Los Angeles Lakers,/teams/LAL/2020.html,L,,108,109,5,10,L 3,,0,LAL,MEM
16,"Mon, Nov 25, 2019",,7:00p,,Box Score,/boxscores/201911250IND.html,@,Indiana Pacers,/teams/IND/2020.html,L,,114,126,5,11,L 4,,0,IND,MEM
17,"Wed, Nov 27, 2019",,8:00p,,Box Score,/boxscores/201911270MEM.html,,Los Angeles Clippers,/teams/LAC/2020.html,L,,119,121,5,12,L 5,,0,LAC,MEM
18,"Fri, Nov 29, 2019",,8:00p,,Box Score,/boxscores/201911290MEM.html,,Utah Jazz,/teams/UTA/2020.html,L,,94,103,5,13,L 6,,0,UTA,MEM
19,"Sun, Dec 1, 2019",,3:30p,,Box Score,/boxscores/201912010MIN.html,@,Minnesota Timberwolves,/teams/MIN/2020.html,W,,115,107,6,13,W 1,,0,MIN,MEM
20,"Mon, Dec 2, 2019",,8:00p,,Box Score,/boxscores/201912020MEM.html,,Indiana Pacers,/teams/IND/2020.html,L,,104,117,6,14,L 1,,0,IND,MEM
21,"Wed, Dec 4, 2019",,8:00p,,Box Score,/boxscores/201912040CHI.html,@,Chicago Bulls,/teams/CHI/2020.html,L,,99,106,6,15,L 2,,0,CHI,MEM
22,"Sat, Dec 7, 2019",,10:00p,,Box Score,/boxscores/201912070UTA.html,@,Utah Jazz,/teams/UTA/2020.html,L,,112,126,6,16,L 3,,0,UTA,MEM
23,"Mon, Dec 9, 2019",,10:30p,,Box Score,/boxscores/201912090GSW.html,@,Golden State Warriors,/teams/GSW/2020.html,W,,110,102,7,16,W 1,,0,GSW,MEM
24,"Wed, Dec 11, 2019",,9:00p,,Box Score,/boxscores/201912110PHO.html,@,Phoenix Suns,/teams/PHO/2020.html,W,,115,108,8,16,W 2,,0,PHO,MEM
25,"Fri, Dec 13, 2019",,8:00p,,Box Score,/boxscores/201912130MEM.html,,Milwaukee Bucks,/teams/MIL/2020.html,L,,114,127,8,17,L 1,,0,MIL,MEM
26,"Sat, Dec 14, 2019",,8:00p,,Box Score,/boxscores/201912140MEM.html,,Washington Wizards,/teams/WAS/2020.html,W,,128,111,9,17,W 1,,0,WAS,MEM
27,"Mon, Dec 16, 2019",,8:00p,,Box Score,/boxscores/201912160MEM.html,,Miami Heat,/teams/MIA/2020.html,W,,118,111,10,17,W 2,,0,MIA,MEM
28,"Wed, Dec 18, 2019",,8:00p,,Box Score,/boxscores/201912180OKC.html,@,Oklahoma City Thunder,/teams/OKC/2020.html,L,,122,126,10,18,L 1,,0,OKC,MEM
29,"Fri, Dec 20, 2019",,7:00p,,Box Score,/boxscores/201912200CLE.html,@,Cleveland Cavaliers,/teams/CLE/2020.html,L,,107,114,10,19,L 2,,0,CLE,MEM
30,"Sat, Dec 21, 2019",,8:00p,,Box Score,/boxscores/201912210MEM.html,,Sacramento Kings,/teams/SAC/2020.html,W,,119,115,11,19,W 1,,0,SAC,MEM
31,"Mon, Dec 23, 2019",,8:00p,,Box Score,/boxscores/201912230MEM.html,,San Antonio Spurs,/teams/SAS/2020.html,L,,115,145,11,20,L 1,,0,SAS,MEM
32,"Thu, Dec 26, 2019",,8:00p,,Box Score,/boxscores/201912260OKC.html,@,Oklahoma City Thunder,/teams/OKC/2020.html,W,,110,97,12,20,W 1,,0,OKC,MEM
33,"Sat, Dec 28, 2019",,5:00p,,Box Score,/boxscores/201912280DEN.html,@,Denver Nuggets,/teams/DEN/2020.html,L,,110,119,12,21,L 1,,0,DEN,MEM
34,"Sun, Dec 29, 2019",,8:00p,,Box Score,/boxscores/201912290MEM.html,,Charlotte Hornets,/teams/CHO/2020.html,W,,117,104,13,21,W 1,,0,CHO,MEM
35,"Thu, Jan 2, 2020",,10:00p,,Box Score,/boxscores/202001020SAC.html,@,Sacramento Kings,/teams/SAC/2020.html,L,,123,128,13,22,L 1,,0,SAC,MEM
36,"Sat, Jan 4, 2020",,3:30p,,Box Score,/boxscores/202001040LAC.html,@,Los Angeles Clippers,/teams/LAC/2020.html,W,,140,114,14,22,W 1,,0,LAC,MEM
37,"Sun, Jan 5, 2020",,8:00p,,Box Score,/boxscores/202001050PHO.html,@,Phoenix Suns,/teams/PHO/2020.html,W,,121,114,15,22,W 2,,0,PHO,MEM
38,"Tue, Jan 7, 2020",,8:00p,,Box Score,/boxscores/202001070MEM.html,,Minnesota Timberwolves,/teams/MIN/2020.html,W,,119,112,16,22,W 3,,0,MIN,MEM
39,"Fri, Jan 10, 2020",,8:00p,,Box Score,/boxscores/202001100MEM.html,,San Antonio Spurs,/teams/SAS/2020.html,W,,134,121,17,22,W 4,,0,SAS,MEM
40,"Sun, Jan 12, 2020",,6:00p,,Box Score,/boxscores/202001120MEM.html,,Golden State Warriors,/teams/GSW/2020.html,W,,122,102,18,22,W 5,,0,GSW,MEM
41,"Tue, Jan 14, 2020",,8:00p,,Box Score,/boxscores/202001140MEM.html,,Houston Rockets,/teams/HOU/2020.html,W,,121,110,19,22,W 6,,0,HOU,MEM
42,"Fri, Jan 17, 2020",,8:00p,,Box Score,/boxscores/202001170MEM.html,,Cleveland Cavaliers,/teams/CLE/2020.html,W,,113,109,20,22,W 7,,0,CLE,MEM
43,"Mon, Jan 20, 2020",,5:00p,,Box Score,/boxscores/202001200MEM.html,,New Orleans Pelicans,/teams/NOP/2020.html,L,,116,126,20,23,L 1,,0,NOP,MEM
44,"Wed, Jan 22, 2020",,7:30p,,Box Score,/boxscores/202001220BOS.html,@,Boston Celtics,/teams/BOS/2020.html,L,,95,119,20,24,L 2,,0,BOS,MEM
45,"Fri, Jan 24, 2020",,7:00p,,Box Score,/boxscores/202001240DET.html,@,Detroit Pistons,/teams/DET/2020.html,W,,125,112,21,24,W 1,,0,DET,MEM
46,"Sun, Jan 26, 2020",,6:00p,,Box Score,/boxscores/202001260MEM.html,,Phoenix Suns,/teams/PHO/2020.html,W,,114,109,22,24,W 2,,0,PHO,MEM
47,"Tue, Jan 28, 2020",,8:00p,,Box Score,/boxscores/202001280MEM.html,,Denver Nuggets,/teams/DEN/2020.html,W,,104,96,23,24,W 3,,0,DEN,MEM
48,"Wed, Jan 29, 2020",,7:30p,,Box Score,/boxscores/202001290NYK.html,@,New York Knicks,/teams/NYK/2020.html,W,,127,106,24,24,W 4,,0,NYK,MEM
49,"Fri, Jan 31, 2020",,8:00p,,Box Score,/boxscores/202001310NOP.html,@,New Orleans Pelicans,/teams/NOP/2020.html,L,,111,139,24,25,L 1,,0,NOP,MEM
50,"Mon, Feb 3, 2020",,8:00p,,Box Score,/boxscores/202002030MEM.html,,Detroit Pistons,/teams/DET/2020.html,W,,96,82,25,25,W 1,,0,DET,MEM
51,"Wed, Feb 5, 2020",,8:30p,,Box Score,/boxscores/202002050DAL.html,@,Dallas Mavericks,/teams/DAL/2020.html,W,,121,107,26,25,W 2,,0,DAL,MEM
52,"Fri, Feb 7, 2020",,7:00p,,Box Score,/boxscores/202002070PHI.html,@,Philadelphia 76ers,/teams/PHI/2020.html,L,,107,119,26,26,L 1,,0,PHI,MEM
53,"Sun, Feb 9, 2020",,6:00p,,Box Score,/boxscores/202002090WAS.html,@,Washington Wizards,/teams/WAS/2020.html,W,,106,99,27,26,W 1,,0,WAS,MEM
54,"Wed, Feb 12, 2020",,8:00p,,Box Score,/boxscores/202002120MEM.html,,Portland Trail Blazers,/teams/POR/2020.html,W,,111,104,28,26,W 2,,0,POR,MEM
55,"Thu, Feb 20, 2020",,10:00p,,Box Score,/boxscores/202002200SAC.html,@,Sacramento Kings,/teams/SAC/2020.html,L,,125,129,28,27,L 1,,0,SAC,MEM
56,"Fri, Feb 21, 2020",,10:30p,,Box Score,/boxscores/202002210LAL.html,@,Los Angeles Lakers,/teams/LAL/2020.html,L,,105,117,28,28,L 2,,0,LAL,MEM
57,"Mon, Feb 24, 2020",,10:30p,,Box Score,/boxscores/202002240LAC.html,@,Los Angeles Clippers,/teams/LAC/2020.html,L,,97,124,28,29,L 3,,0,LAC,MEM
58,"Wed, Feb 26, 2020",,8:00p,,Box Score,/boxscores/202002260HOU.html,@,Houston Rockets,/teams/HOU/2020.html,L,,112,140,28,30,L 4,,0,HOU,MEM
59,"Fri, Feb 28, 2020",,8:00p,,Box Score,/boxscores/202002280MEM.html,,Sacramento Kings,/teams/SAC/2020.html,L,,101,104,28,31,L 5,,0,SAC,MEM
60,"Sat, Feb 29, 2020",,8:00p,,Box Score,/boxscores/202002290MEM.html,,Los Angeles Lakers,/teams/LAL/2020.html,W,,105,88,29,31,W 1,,0,LAL,MEM
61,"Mon, Mar 2, 2020",,7:30p,,Box Score,/boxscores/202003020ATL.html,@,Atlanta Hawks,/teams/ATL/2020.html,W,,127,88,30,31,W 2,,0,ATL,MEM
62,"Wed, Mar 4, 2020",,7:30p,,Box Score,/boxscores/202003040BRK.html,@,Brooklyn Nets,/teams/BRK/2020.html,W,,118,79,31,31,W 3,,0,BRK,MEM
63,"Fri, Mar 6, 2020",,8:30p,,Box Score,/boxscores/202003060DAL.html,@,Dallas Mavericks,/teams/DAL/2020.html,L,,96,121,31,32,L 1,,0,DAL,MEM
64,"Sat, Mar 7, 2020",,8:00p,,Box Score,/boxscores/202003070MEM.html,,Atlanta Hawks,/teams/ATL/2020.html,W,,118,101,32,32,W 1,,0,ATL,MEM
65,"Tue, Mar 10, 2020",,8:00p,,Box Score,/boxscores/202003100MEM.html,,Orlando Magic,/teams/ORL/2020.html,L,,115,120,32,33,L 1,,0,ORL,MEM
66,"Fri, Jul 31, 2020",,4:00p,,Box Score,/boxscores/202007310POR.html,@,Portland Trail Blazers,/teams/POR/2020.html,L,OT,135,140,32,34,L 2,,0,POR,MEM
67,"Sun, Aug 2, 2020",,4:00p,,Box Score,/boxscores/202008020MEM.html,,San Antonio Spurs,/teams/SAS/2020.html,L,,106,108,32,35,L 3,,0,SAS,MEM
68,"Mon, Aug 3, 2020",,6:30p,,Box Score,/boxscores/202008030NOP.html,@,New Orleans Pelicans,/teams/NOP/2020.html,L,,99,109,32,36,L 4,,0,NOP,MEM
69,"Wed, Aug 5, 2020",,2:30p,,Box Score,/boxscores/202008050UTA.html,@,Utah Jazz,/teams/UTA/2020.html,L,,115,124,32,37,L 5,,0,UTA,MEM
70,"Fri, Aug 7, 2020",,4:00p,,Box Score,/boxscores/202008070MEM.html,,Oklahoma City Thunder,/teams/OKC/2020.html,W,,121,92,33,37,W 1,,0,OKC,MEM
71,"Sun, Aug 9, 2020",,2:00p,,Box Score,/boxscores/202008090TOR.html,@,Toronto Raptors,/teams/TOR/2020.html,L,,99,108,33,38,L 1,,0,TOR,MEM
72,"Tue, Aug 11, 2020",,5:00p,,Box Score,/boxscores/202008110MEM.html,,Boston Celtics,/teams/BOS/2020.html,L,,107,122,33,39,L 2,,0,BOS,MEM
73,"Thu, Aug 13, 2020",,4:00p,,Box Score,/boxscores/202008130MEM.html,,Milwaukee Bucks,/teams/MIL/2020.html,W,,119,106,34,39,W 1,,0,MIL,MEM
74,"Sat, Aug 15, 2020",,2:30p,,Box Score,/boxscores/202008150POR.html,@,Portland Trail Blazers,/teams/POR/2020.html,L,,122,126,34,40,L 1,Play-In Game,0,POR,MEM
