1,"Fri, Nov 5, 1999",,,,Box Score,/boxscores/199911050SAC.html,,Minnesota Timberwolves,/teams/MIN/2000.html,W,,100,95,1,0,W 1,"at Tokyo, Japan",0,MIN,SAC
2,"Sat, Nov 6, 1999",,,,Box Score,/boxscores/199911060MIN.html,@,Minnesota Timberwolves,/teams/MIN/2000.html,L,,101,114,1,1,L 1,"at Tokyo, Japan",0,MIN,SAC
3,"Fri, Nov 12, 1999",,,,Box Score,/boxscores/199911120SAC.html,,Utah Jazz,/teams/UTA/2000.html,W,,105,92,2,1,W 1,,0,UTA,SAC
4,"Sun, Nov 14, 1999",,,,Box Score,/boxscores/199911140SAC.html,,Denver Nuggets,/teams/DEN/2000.html,W,,126,116,3,1,W 2,,0,DEN,SAC
5,"Tue, Nov 16, 1999",,,,Box Score,/boxscores/199911160SAC.html,,Vancouver Grizzlies,/teams/VAN/2000.html,W,,81,77,4,1,W 3,,0,VAN,SAC
6,"Thu, Nov 18, 1999",,,,Box Score,/boxscores/199911180HOU.html,@,Houston Rockets,/teams/HOU/2000.html,W,,128,110,5,1,W 4,,0,HOU,SAC
7,"Fri, Nov 19, 1999",,,,Box Score,/boxscores/199911190DAL.html,@,Dallas Mavericks,/teams/DAL/2000.html,W,,103,94,6,1,W 5,,0,DAL,SAC
8,"Sun, Nov 21, 1999",,,,Box Score,/boxscores/199911210SAC.html,,Houston Rockets,/teams/HOU/2000.html,W,,110,105,7,1,W 6,,0,HOU,SAC
9,"Tue, Nov 23, 1999",,,,Box Score,/boxscores/199911230SAC.html,,New Jersey Nets,/teams/NJN/2000.html,W,,105,92,8,1,W 7,,0,NJN,SAC
10,"Fri, Nov 26, 1999",,,,Box Score,/boxscores/199911260SAC.html,,Golden State Warriors,/teams/GSW/2000.html,W,,124,95,9,1,W 8,,0,GSW,SAC
11,"Mon, Nov 29, 1999",,,,Box Score,/boxscores/199911290MIA.html,@,Miami Heat,/teams/MIA/2000.html,L,,88,98,9,2,L 1,,0,MIA,SAC
12,"Tue, Nov 30, 1999",,,,Box Score,/boxscores/199911300ORL.html,@,Orlando Magic,/teams/ORL/2000.html,W,,111,102,10,2,W 1,,0,ORL,SAC
13,"Thu, Dec 2, 1999",,,,Box Score,/boxscores/199912020ATL.html,@,Atlanta Hawks,/teams/ATL/2000.html,L,,100,110,10,3,L 1,,0,ATL,SAC
14,"Sat, Dec 4, 1999",,,,Box Score,/boxscores/199912040WAS.html,@,Washington Wizards,/teams/WAS/2000.html,W,,114,104,11,3,W 1,,0,WAS,SAC
15,"Mon, Dec 6, 1999",,,,Box Score,/boxscores/199912060NJN.html,@,New Jersey Nets,/teams/NJN/2000.html,L,,95,109,11,4,L 1,,0,NJN,SAC
16,"Wed, Dec 8, 1999",,,,Box Score,/boxscores/199912080SAC.html,,Los Angeles Lakers,/teams/LAL/2000.html,W,,103,91,12,4,W 1,,0,LAL,SAC
17,"Fri, Dec 10, 1999",,,,Box Score,/boxscores/199912100SAC.html,,Miami Heat,/teams/MIA/2000.html,L,,97,107,12,5,L 1,,0,MIA,SAC
18,"Sat, Dec 11, 1999",,,,Box Score,/boxscores/199912110SAC.html,,Portland Trail Blazers,/teams/POR/2000.html,L,,96,101,12,6,L 2,,0,POR,SAC
19,"Wed, Dec 15, 1999",,,,Box Score,/boxscores/199912150VAN.html,@,Vancouver Grizzlies,/teams/VAN/2000.html,W,,109,106,13,6,W 1,,0,VAN,SAC
20,"Thu, Dec 16, 1999",,,,Box Score,/boxscores/199912160DEN.html,@,Denver Nuggets,/teams/DEN/2000.html,L,,106,116,13,7,L 1,,0,DEN,SAC
21,"Sat, Dec 18, 1999",,,,Box Score,/boxscores/199912180PHO.html,@,Phoenix Suns,/teams/PHO/2000.html,L,,103,119,13,8,L 2,,0,PHO,SAC
22,"Mon, Dec 20, 1999",,,,Box Score,/boxscores/199912200GSW.html,@,Golden State Warriors,/teams/GSW/2000.html,L,,99,111,13,9,L 3,,0,GSW,SAC
23,"Tue, Dec 21, 1999",,,,Box Score,/boxscores/199912210SAC.html,,Milwaukee Bucks,/teams/MIL/2000.html,W,,108,95,14,9,W 1,,0,MIL,SAC
